MATCH_ID;TEAM;PLAYER;T;TA;CG;PG;DGC;PTS;P;R;MR;CB;DB;O;TC;Tackles;MT;LW;PC;YC;RC
FR270559593257;Toulon;Sebastien Taofifenua;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
FR270559593257;Montpellier Herault;Vincent Rattez;1;0;0;0;0;5;8;7;35;2;3;1;0;1;0;0;0;0;0
FR270559593257;Montpellier Herault;Gabriel Ngandebe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
FR270559593257;Montpellier Herault;Thomas Darmon;0;0;0;0;0;0;3;2;14;0;0;0;0;7;0;0;1;0;0
FR270559593257;Montpellier Herault;Arthur Vincent;0;0;0;0;0;0;4;8;36;2;4;0;1;6;3;0;1;0;0
FR270559593257;Montpellier Herault;Yvan Reilhac;0;1;0;0;0;0;2;3;12;0;3;0;0;5;1;0;0;0;0
FR270559593257;Montpellier Herault;Anthony Bouthier;0;0;1;3;0;11;17;12;28;0;2;1;0;2;0;0;0;0;0
FR270559593257;Montpellier Herault;Jacobus Meyer Reinach;1;0;0;0;0;5;41;5;36;1;0;0;1;3;0;0;1;0;0
FR270559593257;Montpellier Herault;Mikheil Nariashvili;0;0;0;0;0;0;1;4;2;0;0;0;0;5;0;0;0;0;0
FR270559593257;Montpellier Herault;Guilhem Guirado;0;0;0;0;0;0;1;6;13;0;1;0;0;4;0;3;4;1;0
FR270559593257;Montpellier Herault;Mohamed Haouas;0;0;0;0;0;0;3;7;4;0;2;0;0;9;3;0;0;0;0
FR270559593257;Montpellier Herault;Nicolaas Jacobus Janse van Rensburg;0;0;0;0;0;0;1;2;2;0;0;0;1;9;2;0;1;0;0
FR270559593257;Montpellier Herault;Mickael Capelli;0;0;0;0;0;0;2;3;7;0;0;0;0;8;1;0;1;0;0
FR270559593257;Montpellier Herault;Fulgence Ouedraogo;0;0;0;0;0;0;0;3;12;0;0;0;0;6;1;0;0;0;0
FR270559593257;Montpellier Herault;Yacouba Camara;0;0;0;0;0;0;5;7;9;0;0;1;0;5;1;0;1;0;0
FR270559593257;Montpellier Herault;Kelian Galletier;0;1;0;0;0;0;4;20;77;1;1;2;0;4;2;0;2;0;0
FR270559593257;Montpellier Herault;Bismarck Wilhelm du Plessis;0;0;0;0;0;0;1;5;10;0;0;0;1;0;0;5;0;0;0
FR270559593257;Montpellier Herault;Gregory Fichten;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0
FR270559593257;Montpellier Herault;Bastien Chalureau;0;0;0;0;0;0;0;4;7;0;0;0;0;1;1;0;0;0;0
FR270559593257;Montpellier Herault;Alexandre Becognee;0;0;0;0;0;0;0;8;3;0;1;0;0;0;0;0;1;0;0
FR270559593257;Montpellier Herault;Gela Aprasidze;0;0;0;0;0;0;28;4;14;0;0;1;1;2;1;0;1;0;0
FR270559593257;Montpellier Herault;Alexander Jozef Patrick Lozowski;0;0;0;0;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0
FR270559593257;Montpellier Herault;Julien Tisseron;0;0;0;0;0;0;3;4;24;0;3;0;1;3;1;0;1;1;0
FR270559593257;Montpellier Herault;Titi E. Lamositele;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
FR270559593256;Pau;Hugo Bonneval;0;0;0;0;0;0;1;5;28;0;0;0;1;1;0;0;1;0;0
FR270559593256;Pau;Atila Septar;0;0;0;0;0;0;0;5;10;0;0;0;0;2;4;0;1;0;0
FR270559593256;Pau;Elliot Roudil;1;0;0;0;0;5;2;5;10;0;0;1;1;0;2;0;0;0;0
FR270559593256;Pau;Jale Kaikadavu Vatubua;0;0;0;0;0;0;0;4;4;0;0;0;0;4;3;0;1;0;0
FR270559593256;Pau;Watisoni Votu;0;1;0;0;0;0;2;17;25;0;2;0;1;4;0;0;0;0;0
FR270559593256;Pau;Antoine Hastoy;0;0;2;5;0;19;17;2;5;0;0;0;3;4;1;0;0;0;0
FR270559593256;Pau;Samuel Marques;0;0;0;0;0;0;39;1;0;0;0;0;1;0;1;0;0;0;0
FR270559593256;Pau;Geoffrey Moise;0;0;0;0;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0
FR270559593256;Pau;Quentin Lespiaucq;0;0;0;0;0;0;0;1;23;1;1;0;0;5;0;5;0;0;0
FR270559593256;Pau;Mohamed Boughanmi;0;0;0;0;0;0;1;2;4;0;0;0;0;3;1;0;3;0;0
FR270559593256;Pau;Baptiste Pesenti;0;0;0;0;0;0;2;11;10;0;1;0;1;7;1;0;1;0;0
FR270559593256;Pau;Steven Cummins;0;0;0;0;0;0;1;3;3;0;0;0;1;5;1;0;0;0;0
FR270559593256;Pau;Martin Puech;0;0;0;0;0;0;0;12;14;0;1;0;0;10;2;0;1;0;0
FR270559593256;Pau;Lekima Tagitagivalu;0;0;0;0;0;0;0;2;9;0;0;0;0;5;5;0;1;0;0
FR270559593256;Pau;Luke Charles Whitelock;0;0;0;0;0;0;8;14;14;0;1;2;1;10;2;0;1;1;0
FR270559593256;Pau;Lucas Rey;0;0;0;0;0;0;0;6;8;0;0;0;0;1;1;3;0;0;0
FR270559593256;Pau;Ignacio Calles;0;0;0;0;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0
FR270559593256;Pau;Julien Delannoy;0;0;0;0;0;0;0;4;8;0;0;0;1;1;0;0;1;0;0
FR270559593256;Pau;Giovanni Kueffner;0;0;0;0;0;0;0;5;19;0;0;0;0;1;0;0;1;0;0
FR270559593256;Pau;Thibault Daubagna;1;0;0;0;0;5;31;3;12;0;0;1;0;1;0;0;0;0;0
FR270559593256;Pau;Thibault Debaes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593256;Pau;Charly Malie;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593256;Pau;Lourens Cornelius Adriaanse;0;0;0;0;0;0;4;3;6;0;0;0;0;3;0;0;0;0;0
FR270559593256;Lyon;Toby Arnold;0;0;0;0;0;0;1;2;14;0;0;0;1;2;1;0;1;0;0
FR270559593256;Lyon;Josua Tuisova Ratulevu;1;0;0;0;0;5;2;5;107;2;9;0;2;2;0;0;0;0;0
FR270559593256;Lyon;Pierre-Louis Barassi;0;0;0;0;0;0;2;3;7;0;2;1;1;7;0;0;0;0;0
FR270559593256;Lyon;Charlie James Ngatai;1;0;0;0;0;5;2;3;55;1;3;0;2;4;0;0;0;0;0
FR270559593256;Lyon;Xavier Mignot;0;0;0;0;0;0;0;2;13;0;1;0;2;4;0;0;1;0;0
FR270559593256;Lyon;Leo Berdeu;0;0;1;4;0;14;2;2;9;0;1;0;0;6;0;0;0;0;0
FR270559593256;Lyon;Baptiste Amedee Couilloud;0;0;0;0;0;0;32;3;19;0;2;0;1;5;1;0;2;0;0
FR270559593256;Lyon;Xavier Chiocci;1;0;0;0;0;5;0;2;4;0;0;0;0;4;1;0;3;1;0
FR270559593256;Lyon;Mickael Ivaldi;0;0;0;0;0;0;1;4;4;0;0;0;0;9;1;11;1;0;0
FR270559593256;Lyon;Demba Bamba;0;0;0;0;0;0;0;6;8;0;1;0;0;4;1;0;1;0;0
FR270559593256;Lyon;Killian Geraci;0;0;0;0;0;0;3;5;8;0;2;0;1;10;0;0;0;0;0
FR270559593256;Lyon;Izack Jon Rodda;0;0;0;0;0;0;6;7;3;0;0;0;0;8;0;0;0;0;0
FR270559593256;Lyon;Colby Fainga'a;0;0;0;0;0;0;3;4;16;0;1;0;1;7;0;0;0;0;0
FR270559593256;Lyon;Patrick Sobela;0;0;0;0;0;0;0;3;4;0;1;0;1;13;0;0;3;1;0
FR270559593256;Lyon;Mathieu Bastareaud;0;0;0;0;0;0;1;7;28;0;0;0;1;8;0;0;1;0;0
FR270559593256;Lyon;Julien Heaven;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
FR270559593256;Lyon;Hamza Kaabeche;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;1;0
FR270559593256;Lyon;Loann Goujon;0;0;0;0;0;0;2;1;2;0;0;0;0;8;1;0;0;0;0
FR270559593256;Lyon;Alex Tulou;0;0;0;0;0;0;0;2;14;0;1;0;0;6;0;0;1;0;0
FR270559593256;Lyon;Jonathan Pelissie;0;1;0;0;0;0;6;0;0;0;0;0;0;5;0;0;0;0;0
FR270559593256;Lyon;Jean-Marc Doussain;0;0;0;0;0;0;2;0;0;0;0;0;0;7;0;0;0;0;0
FR270559593256;Lyon;Thibault Regard;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593256;Lyon;Francisco Tomas Gomez Kodela;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0
FR270559593255;Castres Olympique;Julien Dumora;0;1;3;1;0;9;10;11;57;2;1;1;2;1;0;0;0;0;0
FR270559593255;Castres Olympique;Geoffrey Palis;0;0;0;0;0;0;4;5;21;1;2;1;0;8;1;0;0;0;0
FR270559593255;Castres Olympique;Thomas Combezou;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593255;Castres Olympique;Adrea Cocagi;0;0;0;0;0;0;7;4;21;1;0;0;2;6;0;0;2;0;0
FR270559593255;Castres Olympique;Filipo Nakosi;1;0;0;0;0;5;4;7;56;2;4;2;0;1;4;0;0;0;0
FR270559593255;Castres Olympique;Thomas Fortunel;0;0;0;0;0;0;10;2;0;0;1;0;0;7;2;0;1;0;0
FR270559593255;Castres Olympique;Santiago Arata;0;0;0;0;0;0;42;2;0;0;0;0;0;10;2;0;0;0;0
FR270559593255;Castres Olympique;Antoine Tichit;0;0;0;0;0;0;1;2;2;0;0;0;0;7;2;0;1;0;0
FR270559593255;Castres Olympique;Gaetan Barlot;0;0;0;0;0;0;5;7;11;0;0;1;2;18;4;8;2;0;0
FR270559593255;Castres Olympique;Wilfrid Hounkpatin;0;0;0;0;0;0;1;4;7;0;0;0;1;4;0;0;0;0;0
FR270559593255;Castres Olympique;Loic Jacquet;0;0;0;0;0;0;3;1;2;0;1;0;0;9;2;0;2;0;0
FR270559593255;Castres Olympique;Ryno Pieterse;1;0;0;0;0;5;3;9;5;0;0;1;2;6;1;0;1;0;0
FR270559593255;Castres Olympique;Anthony Jelonch;1;0;0;0;0;5;3;9;18;0;1;1;1;11;1;0;1;0;0
FR270559593255;Castres Olympique;Tyler James Ardron;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0
FR270559593255;Castres Olympique;Maama Vaipulu;0;0;0;0;0;0;6;5;8;0;0;0;0;14;1;0;2;0;0
FR270559593255;Castres Olympique;Marc-Antoine Rallier;0;0;0;0;0;0;1;1;3;0;0;1;1;1;0;2;0;0;0
FR270559593255;Castres Olympique;Julius Nostadt;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0
FR270559593255;Castres Olympique;Florent Vanverberghe;0;0;0;0;0;0;1;2;3;0;0;0;0;6;1;0;1;0;0
FR270559593255;Castres Olympique;Baptiste Delaporte;0;0;0;0;0;0;3;7;4;0;1;1;0;8;2;0;0;0;0
FR270559593255;Castres Olympique;Mathieu Babillot;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
FR270559593255;Castres Olympique;Jeremy Fernandez;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0
FR270559593255;Castres Olympique;Yann David;0;0;0;0;0;0;2;6;9;0;3;1;1;4;1;0;0;0;0
FR270559593255;Castres Olympique;Daniel Mattheus Kotze;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0
FR270559593255;Brive;Thomas Laranjeira;0;0;1;6;0;20;9;3;7;0;0;2;1;3;1;0;0;0;0
FR270559593255;Brive;Wesley Douglas;0;0;0;0;0;0;1;3;6;0;1;0;0;4;0;0;0;0;0
FR270559593255;Brive;Eneriko Buliruarua;0;0;0;0;0;0;0;8;29;1;0;0;1;2;1;0;1;0;0
FR270559593255;Brive;Nico Lee;0;0;0;0;0;0;5;9;35;0;4;2;1;5;0;0;0;0;0
FR270559593255;Brive;Axel Muller;1;0;0;0;0;5;3;6;37;1;6;2;0;3;1;0;0;0;0
FR270559593255;Brive;Stuart Olding;0;1;0;0;0;0;11;8;30;1;2;0;3;11;2;0;0;0;0
FR270559593255;Brive;Vasil Lobzhanidze;0;0;0;0;0;0;65;4;10;2;0;1;1;1;2;0;0;0;0
FR270559593255;Brive;Simon-Pierre Chauvac;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;1;0;0
FR270559593255;Brive;Thomas Acquier;0;0;0;0;0;0;0;6;5;0;0;0;0;6;1;7;0;0;0
FR270559593255;Brive;Soso Bekoshvili;0;0;0;0;0;0;0;3;6;0;0;0;0;8;1;0;1;0;0
FR270559593255;Brive;Victor Lebas;0;0;0;0;0;0;5;3;3;0;0;1;0;6;0;0;0;0;0
FR270559593255;Brive;Mitchell R. Lees;0;0;0;0;0;0;4;9;20;0;1;1;0;7;1;0;0;0;0
FR270559593255;Brive;Retief Marais;0;0;0;0;0;0;4;4;10;0;0;0;1;7;0;0;1;0;0
FR270559593255;Brive;Said Hireche;0;0;0;0;0;0;3;6;4;0;0;1;0;10;1;0;0;0;0
FR270559593255;Brive;So'otala Fa'aso'o;0;0;0;0;0;0;1;13;16;0;2;0;2;3;0;0;0;0;0
FR270559593255;Brive;Peniami Narisia;0;0;0;0;0;0;0;3;8;0;0;0;0;1;1;3;1;1;0
FR270559593255;Brive;Hayden David Thompson-Stringer;0;0;0;0;0;0;2;5;7;1;1;0;0;2;0;0;0;0;0
FR270559593255;Brive;Dan Malafosse;0;0;0;0;0;0;0;2;9;0;1;0;0;2;0;0;0;0;0
FR270559593255;Brive;Kitione Kamikamica;0;0;0;0;0;0;1;11;24;2;2;1;0;0;0;0;1;0;0
FR270559593255;Brive;Matthieu Voisin;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
FR270559593255;Brive;Julien Blanc;0;0;0;0;0;0;13;1;0;1;3;0;0;1;0;0;0;0;0
FR270559593255;Brive;Enzo Herve;0;0;0;0;0;0;15;3;3;1;2;1;0;2;1;0;0;0;0
FR270559593255;Brive;Luka Japaridze;0;0;0;0;0;0;0;2;1;0;0;0;0;4;1;0;0;0;0
FR270559593254;Bayonne;Gaetan Germain;0;0;1;4;0;14;10;7;51;0;2;2;1;2;0;0;0;0;0
FR270559593254;Bayonne;Saofai Alofa Alofa;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0
FR270559593254;Bayonne;Peyo Muscarditz;0;0;0;0;0;0;9;3;4;0;0;0;1;4;1;0;0;0;0
FR270559593254;Bayonne;Yan Lestrade;0;0;0;0;0;0;5;6;37;1;6;0;0;6;1;0;1;0;0
FR270559593254;Bayonne;Aymeric Luc;1;0;0;0;0;5;4;5;57;1;0;1;1;4;1;0;0;0;0
FR270559593254;Bayonne;Romain Barthelemy;0;1;0;0;0;0;32;5;35;1;3;1;2;4;0;0;0;0;0
FR270559593254;Bayonne;Guillaume Guy Rouet Piffard;0;0;0;0;0;0;22;5;45;0;6;0;0;2;0;0;1;0;0
FR270559593254;Bayonne;Ugo Boniface;0;0;0;0;0;0;0;2;0;0;0;0;0;4;1;0;2;0;0
FR270559593254;Bayonne;Torsten George van Jaarsveld;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0
FR270559593254;Bayonne;Samuel John Nixon;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
FR270559593254;Bayonne;Mariano Tomas Galarza;0;0;0;0;0;0;1;1;1;0;0;0;0;2;0;0;1;0;0
FR270559593254;Bayonne;Mathew Henry Luamanu;0;0;0;0;0;0;4;5;10;0;1;0;0;2;0;0;1;1;0
FR270559593254;Bayonne;Jean Monribot;0;0;0;0;0;0;3;4;2;0;1;0;0;7;0;0;3;0;0
FR270559593254;Bayonne;Baptiste Heguy;0;0;0;0;0;0;1;2;4;0;0;0;1;9;2;0;0;0;0
FR270559593254;Bayonne;Filimo Taofifenua;0;0;0;0;0;0;2;5;17;0;1;0;1;7;0;0;0;0;0
FR270559593254;Bayonne;Maxime Delonca;0;0;0;0;0;0;1;2;2;0;0;0;0;2;0;13;0;0;0
FR270559593254;Bayonne;Viliamu Afatia;0;0;0;0;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0
FR270559593254;Bayonne;Hugh Pyle;0;0;0;0;0;0;2;1;1;0;0;0;1;1;0;0;0;0;0
FR270559593254;Bayonne;Andre Costinel Gorcioaia Gorin;0;0;0;0;0;0;0;3;2;0;0;0;0;2;0;0;0;0;0
FR270559593254;Bayonne;Michael Ruru;0;0;0;0;0;0;18;2;8;0;0;0;1;2;0;0;0;0;0
FR270559593254;Bayonne;Joe Ravouvou;0;0;0;0;0;0;0;5;35;0;2;0;2;0;0;1;0;0;0
FR270559593254;Bayonne;Arthur Duhau;0;0;0;0;0;0;2;4;35;1;0;2;0;2;0;0;0;0;0
FR270559593254;Bayonne;Toma'akino Taufa;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;1;0;0
FR270559593254;La Rochelle;Jérémy Sinzelle;0;1;0;0;0;0;6;3;24;2;1;1;1;1;1;0;1;0;0
FR270559593254;La Rochelle;Dillyn Yullrich Leyds;1;0;0;0;0;5;2;4;73;1;2;0;1;1;1;0;0;0;0
FR270559593254;La Rochelle;Geoffrey Doumayrou;1;0;0;0;0;5;2;8;11;1;0;0;0;6;2;0;1;0;0
FR270559593254;La Rochelle;Levani Botia Veivuke;1;0;0;0;0;5;1;5;25;0;0;1;4;3;2;0;2;0;0
FR270559593254;La Rochelle;Arthur Joel Retiere;0;0;0;0;0;0;4;5;12;1;3;2;0;4;0;0;0;0;0
FR270559593254;La Rochelle;Jules Plisson;0;2;2;4;0;16;18;0;0;0;0;0;2;2;0;0;0;0;0
FR270559593254;La Rochelle;Tawera Narada James Kerr-Barlow;0;0;0;0;0;0;48;5;49;1;0;1;1;7;3;0;0;0;0
FR270559593254;La Rochelle;Reda Wardi;0;0;0;0;0;0;1;1;2;0;0;0;0;4;2;0;0;0;0
FR270559593254;La Rochelle;Pierre Bourgarit;0;0;0;0;0;0;2;5;23;0;0;0;0;4;1;10;0;0;0
FR270559593254;La Rochelle;Uini Atonio;0;0;0;0;0;0;1;4;11;0;0;0;0;3;1;0;2;0;0
FR270559593254;La Rochelle;Thomas Lavault;0;0;0;0;0;0;2;3;9;0;0;0;0;2;0;0;1;0;0
FR270559593254;La Rochelle;William Reynolds Junior Skelton;0;0;0;0;0;0;5;4;14;1;0;1;0;3;4;0;3;0;0
FR270559593254;La Rochelle;Remi Bourdeau;0;0;0;0;0;0;1;2;3;0;0;0;0;8;1;0;2;0;0
FR270559593254;La Rochelle;Gregory Alldritt;1;0;0;0;0;5;4;7;11;0;0;0;1;4;0;0;0;0;0
FR270559593254;La Rochelle;Victor Vasefanua Junior Vito;0;0;0;0;0;0;7;2;4;1;1;1;0;2;1;0;2;0;0
FR270559593254;La Rochelle;Facundo Bosch;0;0;0;0;0;0;0;1;4;0;0;0;1;5;0;2;0;0;0
FR270559593254;La Rochelle;Leo Aouf;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0
FR270559593254;La Rochelle;Romain Sazy;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;1;0
FR270559593254;La Rochelle;Kevin Gourdon;0;0;0;0;0;0;3;1;3;0;0;0;0;1;0;0;0;0;0
FR270559593254;La Rochelle;Jules Lebail;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
FR270559593254;La Rochelle;Pierre Aguillon;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
FR270559593254;La Rochelle;Jules Favre;0;0;0;0;0;0;1;1;3;0;0;0;0;1;1;0;1;0;0
FR270559593254;La Rochelle;Ramiro Herrera;0;0;0;0;0;0;0;1;0;0;0;0;0;5;1;0;1;0;0
FR270559593253;Agen;Jean-Marcelin Buttin;0;0;0;0;0;0;5;7;21;1;1;0;2;1;0;1;0;0;0
FR270559593253;Agen;Loris Tolot;0;0;0;0;0;0;1;1;12;1;0;1;1;9;0;0;0;0;0
FR270559593253;Agen;Samiuela Timote Vaka;0;0;0;0;0;0;1;3;9;0;1;0;1;10;2;0;0;0;0
FR270559593253;Agen;Nathan Decron;0;0;0;0;0;0;5;9;32;1;3;1;0;3;2;0;0;0;0
FR270559593253;Agen;Timilai Rokoduru;0;0;0;0;0;0;0;2;4;0;0;0;4;2;1;0;0;0;0
FR270559593253;Agen;Mathieu Lamoulie;0;0;0;0;0;0;7;2;15;0;0;0;1;4;0;0;0;0;0
FR270559593253;Agen;Hugo Verdu;0;0;0;1;0;3;39;2;13;0;0;0;1;4;0;0;0;0;0
FR270559593253;Agen;Fernandez Correa;0;0;0;0;0;0;1;1;4;0;0;0;2;7;0;0;2;0;0
FR270559593253;Agen;Paula Mark Ngauamo;0;0;0;0;0;0;2;7;17;0;2;1;0;5;2;5;1;0;0
FR270559593253;Agen;Walter Desmaison;0;0;0;0;0;0;2;4;2;0;0;1;1;9;0;0;1;0;0
FR270559593253;Agen;Pierce Connor Phillips;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;0;0
FR270559593253;Agen;Victor Moreaux;0;0;0;0;0;0;1;2;4;0;0;0;1;4;1;0;0;0;0
FR270559593253;Agen;Vincent Farre;0;0;0;0;0;0;0;5;2;0;0;0;1;6;1;0;0;0;0
FR270559593253;Agen;Jessy Jegerlehner;0;0;0;0;0;0;2;6;9;0;0;0;2;7;1;0;0;0;0
FR270559593253;Agen;Romain Briatte;0;0;0;0;0;0;9;9;38;0;2;1;2;3;0;0;1;0;0
FR270559593253;Agen;Marc Barthomeuf;0;0;0;0;0;0;0;2;9;0;0;0;0;2;0;4;0;0;0
FR270559593253;Agen;Dave Ryan;0;0;0;0;0;0;0;3;8;0;0;0;0;6;0;0;5;0;0
FR270559593253;Agen;Andres Zafra Tarazona;0;0;0;0;0;0;2;1;4;0;0;0;0;2;0;0;0;0;0
FR270559593253;Agen;Camille Gerondeau;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0
FR270559593253;Agen;Yoan Cottin;0;0;0;0;0;0;5;0;0;0;0;0;1;3;0;0;0;0;0
FR270559593253;Agen;Raphael Lagarde;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0
FR270559593253;Agen;Jordan Puletua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593253;Agen;Kevin Yameogo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593253;Stade Francais Paris;Kylan Hamdaoui;0;0;0;0;0;0;1;7;11;0;0;0;2;4;0;0;1;0;0
FR270559593253;Stade Francais Paris;Lester Etien;0;0;0;0;0;0;0;5;38;0;5;0;3;1;1;0;0;0;0
FR270559593253;Stade Francais Paris;Waisea Nayacalevu Vuidravuwalu;1;0;0;0;0;5;3;11;49;1;3;1;0;3;0;0;0;0;0
FR270559593253;Stade Francais Paris;Gael Fickou;0;1;0;0;0;0;13;7;9;0;0;1;1;1;0;0;0;0;0
FR270559593253;Stade Francais Paris;Sefanaia Naivalu;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
FR270559593253;Stade Francais Paris;Joris Segonds;0;0;1;2;0;8;16;2;3;0;0;0;2;2;0;0;0;0;0
FR270559593253;Stade Francais Paris;James Hall;0;0;0;0;0;0;59;3;12;0;2;0;1;6;2;0;1;0;0
FR270559593253;Stade Francais Paris;Vasil Kakovin;0;0;0;0;0;0;0;1;2;0;0;0;3;5;0;0;1;0;0
FR270559593253;Stade Francais Paris;Laurent Panis;0;0;0;0;0;0;2;3;0;0;0;0;0;2;1;10;0;0;0
FR270559593253;Stade Francais Paris;Giorgi Melikidze;0;0;0;0;0;0;0;4;1;0;0;0;0;3;0;0;1;0;0
FR270559593253;Stade Francais Paris;Mathieu De Giovanni;0;0;0;0;0;0;6;2;0;0;0;0;1;8;0;0;0;0;0
FR270559593253;Stade Francais Paris;Paul Gabrillagues;0;0;0;0;0;0;1;2;0;0;0;0;0;10;0;0;2;0;0
FR270559593253;Stade Francais Paris;Pablo N. Matera;0;0;0;0;0;0;5;3;2;0;0;0;2;2;1;0;1;0;0
FR270559593253;Stade Francais Paris;Marcos Kremer;0;0;0;0;0;0;1;8;7;0;1;0;0;7;2;0;1;0;0
FR270559593253;Stade Francais Paris;Loic Godener;0;0;0;0;0;0;2;12;27;0;0;0;0;9;0;0;0;0;0
FR270559593253;Stade Francais Paris;Silatolu Latu;0;0;0;0;0;0;0;2;26;0;0;0;0;1;1;3;0;0;0
FR270559593253;Stade Francais Paris;Sami Mavinga;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0
FR270559593253;Stade Francais Paris;Yoann Maestri;1;0;0;0;0;5;0;2;1;0;0;0;0;1;0;0;1;0;0
FR270559593253;Stade Francais Paris;Antoine Burban;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593253;Stade Francais Paris;Arthur Coville;0;0;0;0;0;0;8;0;0;0;0;0;0;1;1;0;0;0;0
FR270559593253;Stade Francais Paris;Federico Nicolas Sanchez;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593253;Stade Francais Paris;Jonathan Danty;0;0;0;0;0;0;3;1;4;0;0;1;1;1;0;0;0;0;0
FR270559593253;Stade Francais Paris;Moses Alo-Emile;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
FR270559593252;Racing 92;Max Spring;0;0;0;0;0;0;10;11;85;0;2;1;0;1;1;0;1;0;0
FR270559593252;Racing 92;Teddy Thomas;0;0;0;0;0;0;2;5;31;0;3;0;1;2;0;0;1;0;0
FR270559593252;Racing 92;Olivier Klemenczak;0;1;0;0;0;0;3;5;4;0;0;0;1;4;1;0;0;0;0
FR270559593252;Racing 92;Francois Trinh-Duc;0;0;0;1;0;3;12;8;18;0;3;1;2;2;0;0;1;0;0
FR270559593252;Racing 92;Donovan Taofifenua;1;0;0;0;0;5;1;6;63;1;4;1;2;3;0;0;0;0;0
FR270559593252;Racing 92;Antoine Gibert;0;0;0;0;0;0;27;3;6;0;0;0;0;4;2;0;0;0;0
FR270559593252;Racing 92;Maxime Machenaud;0;1;1;3;0;11;77;2;0;0;0;1;0;2;3;0;0;0;0
FR270559593252;Racing 92;Guram Gogichashvili;0;0;0;0;0;0;1;10;9;0;0;0;1;6;0;0;0;0;0
FR270559593252;Racing 92;Teddy Baubigny;0;0;0;0;0;0;2;13;3;0;0;0;0;4;0;5;0;0;0
FR270559593252;Racing 92;Cedate Gomes Sa;0;0;0;0;0;0;1;5;0;0;0;0;0;1;1;0;1;0;0
FR270559593252;Racing 92;Donnacha C. Ryan;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0
FR270559593252;Racing 92;Boris Palu;0;0;0;0;0;0;4;8;3;0;1;0;1;6;1;0;1;0;0
FR270559593252;Racing 92;Yoan Tanga;0;0;0;0;0;0;2;10;35;0;0;0;0;7;0;0;0;0;0
FR270559593252;Racing 92;Ibrahim Diallo;0;0;0;0;0;0;2;4;9;0;0;0;1;7;1;0;1;0;0
FR270559593252;Racing 92;Jordan Joseph;1;0;0;0;0;5;5;17;91;0;1;2;1;6;1;0;1;0;0
FR270559593252;Racing 92;Camille Chat;0;0;0;0;0;0;1;3;2;0;2;1;0;3;0;2;0;0;0
FR270559593252;Racing 92;Hassane Kolingar;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0
