MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
FR270559593317;53.0;8;43;Substitute off;Remi Bourdeau;La Rochelle
FR270559593317;53.0;8;43;Substitute off;Uini Atonio;La Rochelle
FR270559593317;53.0;8;43;Substitute on;Arthur Joly;La Rochelle
FR270559593317;53.0;8;43;Substitute on;Facundo Bosch;La Rochelle
FR270559593317;53.0;8;43;Substitute off;Pierre Bourgarit;La Rochelle
FR270559593317;53.0;8;43;Substitute on;Thomas Berjon;La Rochelle
FR270559593317;53.0;8;43;Substitute off;Tawera Kerr-Barlow;La Rochelle
FR270559593317;53.0;8;43;Substitute off;Geoffrey Doumayrou;La Rochelle
FR270559593317;53.0;8;43;Substitute on;Mathis Lafon;La Rochelle
FR270559593317;56.0;8;43;Substitute on;Kevin Yameogo;Agen
FR270559593317;56.0;8;43;Substitute off;Alex Burin;Agen
FR270559593317;56.0;8;43;Substitute on;Noel Reid;Agen
FR270559593317;56.0;8;43;Substitute off;Nathan Decron;Agen
FR270559593317;56.0;8;43;Substitute on;Dylan Hayes;Agen
FR270559593317;56.0;8;43;Substitute off;Samuel Nollet;Agen
FR270559593317;56.0;8;43;Substitute off;Paul Abadie;Agen
FR270559593317;56.0;8;43;Substitute on;Yoan Cottin;Agen
FR270559593317;56.0;8;43;Substitute on;Andres Zafra Tarazona;Agen
FR270559593317;56.0;8;43;Substitute off;Jessy Jegerlehner;Agen
FR270559593317;63.0;8;43;Yellow card;Jordan Puletua;Agen
FR270559593317;63.0;8;43;Substitute on;Loris Zarantonello;Agen
FR270559593317;63.0;8;43;Substitute off;Clement Martinez;Agen
FR270559593317;72.0;8;43;Substitute off;Victor Moreaux;Agen
FR270559593317;72.0;8;43;Substitute on;Romain Briatte;Agen
FR270559593317;78.0;13;43;Try;Raphael Lagarde;Agen
FR270559593317;80.0;13;43;Substitute off;Tevita Railevu;Agen
FR270559593317;80.0;13;43;Substitute on;Nathan Decron;Agen
FR270559593317;82.0;8;43;End of second half;;
FR270559593316;1.0;0;0;Start of first half;;
FR270559593316;4.0;3;0;Penalty goal;Anthony Bouthier;Montpellier Herault
FR270559593316;9.0;3;3;Penalty goal;Zack Holmes;Stade Toulousain
FR270559593316;21.0;3;3;Yellow card;Clement Castets;Stade Toulousain
FR270559593316;26.0;3;3;Substitute on;Rodrigue Neti;Stade Toulousain
FR270559593316;26.0;3;3;Substitute off;Alban Placines;Stade Toulousain
FR270559593316;34.0;6;3;Penalty goal;Anthony Bouthier;Montpellier Herault
FR270559593316;34.0;6;3;Substitute on;Alban Placines;Stade Toulousain
FR270559593316;34.0;6;3;Substitute off;Rodrigue Neti;Stade Toulousain
FR270559593316;42.0;6;6;Penalty goal;Zack Holmes;Stade Toulousain
FR270559593316;42.0;6;6;End of first half;;
FR270559593316;40.0;6;6;Start of second half;;
FR270559593316;40.0;6;6;Substitute off;Louis Picamoles;Montpellier Herault
FR270559593316;40.0;6;6;Substitute on;Caleb Timu;Montpellier Herault
FR270559593316;53.0;6;6;Substitute on;Bismarck du Plessis;Montpellier Herault
FR270559593316;53.0;6;6;Substitute off;Guilhem Guirado;Montpellier Herault
FR270559593316;53.0;6;6;Substitute on;Titi Lamositele;Montpellier Herault
FR270559593316;53.0;6;6;Substitute off;Mohamed Haouas;Montpellier Herault
FR270559593316;55.0;6;6;Substitute off;Jacques du Plessis;Montpellier Herault
FR270559593316;55.0;6;6;Substitute on;Alexandre Becognee;Montpellier Herault
FR270559593316;55.0;6;6;Substitute on;Julien Marchand;Stade Toulousain
FR270559593316;55.0;6;6;Substitute off;Guillaume Marchand;Stade Toulousain
FR270559593316;55.0;6;6;Substitute on;Joe Tekori;Stade Toulousain
FR270559593316;55.0;6;6;Substitute off;Emmanuel Meafou;Stade Toulousain
FR270559593316;55.0;6;6;Substitute off;Alexi Bales;Stade Toulousain
FR270559593316;55.0;6;6;Substitute on;Antoine Dupont;Stade Toulousain
FR270559593316;55.0;6;6;Substitute off;Clement Castets;Stade Toulousain
FR270559593316;55.0;6;6;Substitute on;Rodrigue Neti;Stade Toulousain
FR270559593316;55.0;6;6;Substitute off;Maxime Medard;Stade Toulousain
FR270559593316;55.0;6;6;Substitute on;Thomas Ramos;Stade Toulousain
FR270559593316;58.0;6;9;Penalty goal;Zack Holmes;Stade Toulousain
FR270559593316;58.0;6;9;Substitute off;Charlie Faumuina;Stade Toulousain
FR270559593316;58.0;6;9;Substitute on;Dorian Aldegheri;Stade Toulousain
FR270559593316;61.0;9;9;Penalty goal;Anthony Bouthier;Montpellier Herault
FR270559593316;61.0;9;9;Substitute off;Rory Arnold;Stade Toulousain
FR270559593316;61.0;9;9;Substitute on;Louis-Benoit Madaule;Stade Toulousain
FR270559593316;61.0;9;9;Substitute off;Gregory Fichten;Montpellier Herault
FR270559593316;61.0;9;9;Substitute on;Mikheil Nariashvili;Montpellier Herault
FR270559593316;66.0;9;9;Substitute off;Yacouba Camara;Montpellier Herault
FR270559593316;66.0;9;9;Substitute on;Jacques du Plessis;Montpellier Herault
FR270559593316;66.0;9;9;Substitute off;Pierre Fouyssac;Stade Toulousain
FR270559593316;66.0;9;9;Substitute on;Sofiane Guitoune;Stade Toulousain
FR270559593316;71.0;9;14;Try;Antoine Miquel;Stade Toulousain
FR270559593316;72.0;9;16;Conversion;Thomas Ramos;Stade Toulousain
FR270559593316;72.0;9;16;Substitute on;Mohamed Haouas;Montpellier Herault
FR270559593316;72.0;9;16;Substitute off;Titi Lamositele;Montpellier Herault
FR270559593316;72.0;9;16;Substitute off;Paul Willemse;Montpellier Herault
FR270559593316;72.0;9;16;Substitute on;Bastien Chalureau;Montpellier Herault
FR270559593316;72.0;9;16;Substitute on;Benoit Paillaugue;Montpellier Herault
FR270559593316;72.0;9;16;Substitute off;Cobus Reinach;Montpellier Herault
FR270559593316;76.0;9;16;Substitute on;Thomas Darmon;Montpellier Herault
FR270559593316;76.0;9;16;Substitute off;Anthony Bouthier;Montpellier Herault
FR270559593316;82.0;6;16;End of second half;;
FR270559593315;1.0;0;0;Start of first half;;
FR270559593315;4.0;0;3;Penalty goal;Teddy Iribaren;Racing 92
FR270559593315;16.0;0;6;Penalty goal;Teddy Iribaren;Racing 92
FR270559593315;18.0;3;6;Penalty goal;Camille Lopez;Clermont Auvergne
FR270559593315;23.0;8;6;Try;Peni Ravai;Clermont Auvergne
FR270559593315;24.0;10;6;Conversion;Camille Lopez;Clermont Auvergne
FR270559593315;30.0;13;6;Penalty goal;Camille Lopez;Clermont Auvergne
FR270559593315;37.0;16;6;Penalty goal;Camille Lopez;Clermont Auvergne
FR270559593315;40.0;16;9;Penalty goal;Teddy Iribaren;Racing 92
FR270559593315;41.0;16;9;End of first half;;
FR270559593315;40.0;16;9;Substitute off;Thibaud Lanen;Clermont Auvergne
FR270559593315;40.0;16;9;Start of second half;;
FR270559593315;40.0;16;9;Substitute on;Sitaleki Timani;Clermont Auvergne
FR270559593315;41.0;16;9;Substitute off;Fritz Lee;Clermont Auvergne
FR270559593315;41.0;16;9;Substitute on;Clement Lanen;Clermont Auvergne
FR270559593315;45.0;19;9;Penalty goal;Camille Lopez;Clermont Auvergne
FR270559593315;46.0;19;9;Substitute on;Ali Oz;Racing 92
FR270559593315;46.0;19;9;Substitute off;Georges-Henri Colombe;Racing 92
FR270559593315;46.0;19;9;Substitute on;Guram Gogichashvili;Racing 92
FR270559593315;46.0;19;9;Substitute off;Hassane Kolingar;Racing 92
FR270559593315;46.0;19;9;Substitute off;Jordan Joseph;Racing 92
FR270559593315;46.0;19;9;Substitute on;Ibrahim Diallo;Racing 92
FR270559593315;46.0;19;9;Substitute on;Boris Palu;Racing 92
FR270559593315;46.0;19;9;Substitute off;Dominic Bird;Racing 92
FR270559593315;47.0;19;9;Drop Goal Missed;;
FR270559593315;51.0;19;9;Substitute off;Lucas Dessaigne;Clermont Auvergne
FR270559593315;51.0;19;9;Substitute on;Alexandre Fischer;Clermont Auvergne
FR270559593315;55.0;19;9;Yellow card;Rabah Slimani;Clermont Auvergne
FR270559593315;55.0;19;9;Substitute off;Jacobus van Tonder;Clermont Auvergne
FR270559593315;55.0;19;9;Substitute on;Sipili Falatea;Clermont Auvergne
FR270559593315;56.0;19;14;Try;Baptiste Chouzenoux;Racing 92
FR270559593315;57.0;19;16;Conversion;Teddy Iribaren;Racing 92
FR270559593315;57.0;19;16;Substitute on;Teddy Baubigny;Racing 92
FR270559593315;57.0;19;16;Substitute off;Camille Chat;Racing 92
FR270559593315;57.0;19;16;Substitute off;Sebastien Bezy;Clermont Auvergne
FR270559593315;57.0;19;16;Substitute on;Morgan Parra;Clermont Auvergne
FR270559593315;58.0;19;16;Substitute on;Dominic Bird;Racing 92
FR270559593315;58.0;19;16;Substitute off;Baptiste Chouzenoux;Racing 92
FR270559593315;63.0;19;19;Penalty goal;Teddy Iribaren;Racing 92
FR270559593315;65.0;19;19;Substitute on;Daniel Bibi Biziwu;Clermont Auvergne
FR270559593315;65.0;19;19;Substitute off;Peni Ravai;Clermont Auvergne
FR270559593315;67.0;22;19;Penalty goal;Camille Lopez;Clermont Auvergne
FR270559593315;67.0;22;19;Substitute on;Jacobus van Tonder;Clermont Auvergne
FR270559593315;67.0;22;19;Substitute off;Rabah Slimani;Clermont Auvergne
FR270559593315;69.0;22;19;Substitute on;Nolann Le Garrec;Racing 92
FR270559593315;69.0;22;19;Substitute off;Teddy Iribaren;Racing 92
FR270559593315;69.0;22;19;Substitute off;Dominic Bird;Racing 92
FR270559593315;69.0;22;19;Substitute on;Baptiste Chouzenoux;Racing 92
FR270559593315;74.0;22;24;Try;Simon Zebo;Racing 92
FR270559593315;76.0;22;24;Substitute off;Bernard le Roux;Racing 92
FR270559593315;76.0;22;24;Substitute on;Dominic Bird;Racing 92
FR270559593315;76.0;22;24;Substitute off;Etienne Fourcade;Clermont Auvergne
FR270559593315;76.0;22;24;Substitute on;Reinach Venter;Clermont Auvergne
FR270559593315;77.0;22;24;Substitute on;Thibaud Lanen;Clermont Auvergne
FR270559593315;77.0;22;24;Substitute off;Jacobus van Tonder;Clermont Auvergne
FR270559593315;77.0;22;24;Substitute on;Rabah Slimani;Clermont Auvergne
FR270559593315;77.0;22;24;Substitute off;Sipili Falatea;Clermont Auvergne
FR270559593315;81.0;22;24;End of second half;;
FR270559593314;1.0;0;0;Start of first half;;
FR270559593314;3.0;5;0;Try;Cameron Woki;Bordeaux Begles
FR270559593314;4.0;7;0;Conversion;Matthieu Jalibert;Bordeaux Begles
FR270559593314;10.0;7;0;Substitute off;Santiago Cordero;Bordeaux Begles
FR270559593314;10.0;7;0;Substitute on;Pablo Uberti;Bordeaux Begles
FR270559593314;14.0;7;3;Penalty goal;Louis Carbonel;Toulon
FR270559593314;22.0;12;3;Try;Matthieu Jalibert;Bordeaux Begles
FR270559593314;23.0;14;3;Conversion;Matthieu Jalibert;Bordeaux Begles
FR270559593314;30.0;17;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593314;38.0;20;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593314;44.0;20;6;End of first half;;
FR270559593314;44.0;20;6;Penalty goal;Louis Carbonel;Toulon
FR270559593314;43.0;20;6;Substitute off;Vadim Cobilas;Bordeaux Begles
FR270559593314;43.0;20;6;Substitute on;Lasha Tabidze;Bordeaux Begles
FR270559593314;40.0;20;6;Start of second half;;
FR270559593314;41.0;20;6;Substitute on;Isaia Toeava;Toulon
FR270559593314;41.0;20;6;Substitute off;Erwan Dridi;Toulon
FR270559593314;41.0;20;6;Substitute off;Thierry Paiva;Bordeaux Begles
FR270559593314;41.0;20;6;Substitute on;Lekso Kaulashvili;Bordeaux Begles
FR270559593314;41.0;20;6;Substitute on;Brian Alainu'uese;Toulon
FR270559593314;41.0;20;6;Substitute off;Julien Ory;Toulon
FR270559593314;43.0;20;11;Try;Isaia Toeava;Toulon
FR270559593314;51.0;25;11;Try;Romain Buros;Bordeaux Begles
FR270559593314;53.0;25;11;Substitute off;Anthony Etrillard;Toulon
FR270559593314;53.0;25;11;Substitute on;Christopher Tolofua;Toulon
FR270559593314;58.0;25;11;Substitute off;Ramiro Moyano;Toulon
FR270559593314;58.0;25;11;Substitute on;Masivesi Dakuwaqa;Toulon
FR270559593314;59.0;28;11;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593314;63.0;28;11;Substitute on;Thomas Jolmes;Toulon
FR270559593314;63.0;28;11;Yellow card;Jandré Marais;Bordeaux Begles
FR270559593314;63.0;28;11;Substitute off;Romain Taofifenua;Toulon
FR270559593314;63.0;28;11;Substitute on;Maxime Lamothe;Bordeaux Begles
FR270559593314;63.0;28;11;Substitute off;Clément Maynadier;Bordeaux Begles
FR270559593314;64.0;28;11;Substitute off;Lasha Tabidze;Bordeaux Begles
FR270559593314;64.0;28;11;Substitute on;Vadim Cobilas;Bordeaux Begles
FR270559593314;65.0;28;16;Try;Bryce Heem;Toulon
FR270559593314;66.0;28;18;Conversion;Louis Carbonel;Toulon
FR270559593314;68.0;31;18;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593314;68.0;31;18;Substitute on;Bruce Devaux;Toulon
FR270559593314;68.0;31;18;Substitute off;Jean-Baptiste Gros;Toulon
FR270559593314;68.0;31;18;Substitute on;Alexandre Flanquart;Bordeaux Begles
FR270559593314;68.0;31;18;Substitute off;Kane Douglas;Bordeaux Begles
FR270559593314;70.0;31;18;Substitute off;Maxime Lucu;Bordeaux Begles
FR270559593314;70.0;31;18;Substitute on;Yann Lesgourgues;Bordeaux Begles
FR270559593314;72.0;31;18;Substitute on;Sonatane Takulua;Toulon
FR270559593314;72.0;31;18;Substitute off;Baptiste Serin;Toulon
FR270559593314;72.0;31;18;Substitute on;Erwan Dridi;Toulon
FR270559593314;72.0;31;18;Substitute off;Ma'a Nonu;Toulon
FR270559593314;72.0;31;18;Substitute off;Beka Gigashvili;Toulon
FR270559593314;72.0;31;18;Substitute on;Luka Tchelidze;Toulon
FR270559593314;72.0;31;18;Substitute off;Alexandre Roumat;Bordeaux Begles
FR270559593314;72.0;31;18;Substitute on;Afaesetiti Amosa;Bordeaux Begles
FR270559593314;74.0;31;18;Substitute off;Matthieu Jalibert;Bordeaux Begles
FR270559593314;74.0;31;18;Substitute on;Ben Botica;Bordeaux Begles
FR270559593314;84.0;20;18;End of second half;;
FR270559593313;1.0;0;0;Start of first half;;
FR270559593313;2.0;3;0;Penalty goal;Thomas Ramos;Stade Toulousain
FR270559593313;7.0;8;0;Try;Yoann Huget;Stade Toulousain
FR270559593313;8.0;10;0;Conversion;Thomas Ramos;Stade Toulousain
FR270559593313;10.0;10;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593313;14.0;13;3;Penalty goal;Thomas Ramos;Stade Toulousain
FR270559593313;18.0;16;3;Penalty goal;Thomas Ramos;Stade Toulousain
FR270559593313;19.0;16;8;Try;Yoram Moefana;Bordeaux Begles
FR270559593313;20.0;16;10;Conversion;Matthieu Jalibert;Bordeaux Begles
FR270559593313;26.0;19;10;Penalty goal;Thomas Ramos;Stade Toulousain
FR270559593313;30.0;19;15;Try;Thierry Paiva;Bordeaux Begles
FR270559593313;31.0;19;17;Conversion;Matthieu Jalibert;Bordeaux Begles
FR270559593313;40.0;24;17;Try;Selevasio Tolofua;Stade Toulousain
FR270559593313;41.0;26;17;Conversion;Thomas Ramos;Stade Toulousain
FR270559593313;41.0;26;17;End of first half;;
FR270559593313;40.0;26;17;Start of second half;;
FR270559593313;40.0;26;17;Substitute off;Selevasio Tolofua;Stade Toulousain
FR270559593313;40.0;26;17;Substitute on;Alban Placines;Stade Toulousain
FR270559593313;45.0;26;20;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593313;47.0;26;23;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593313;49.0;31;23;Try;Antoine Dupont;Stade Toulousain
FR270559593313;50.0;33;23;Conversion;Thomas Ramos;Stade Toulousain
FR270559593313;50.0;33;23;Substitute off;Thomas Ramos;Stade Toulousain
FR270559593313;50.0;33;23;Substitute on;Maxime Medard;Stade Toulousain
FR270559593313;50.0;33;23;Substitute on;Emmanuel Meafou;Stade Toulousain
FR270559593313;50.0;33;23;Substitute off;Joe Tekori;Stade Toulousain
FR270559593313;56.0;33;23;Substitute off;Dorian Aldegheri;Stade Toulousain
FR270559593313;56.0;33;23;Substitute on;Charlie Faumuina;Stade Toulousain
FR270559593313;56.0;33;23;Substitute on;Clement Castets;Stade Toulousain
FR270559593313;56.0;33;23;Substitute off;Cyril Baille;Stade Toulousain
FR270559593313;56.0;33;23;Substitute off;Clément Maynadier;Bordeaux Begles
FR270559593313;56.0;33;23;Substitute on;Maxime Lamothe;Bordeaux Begles
FR270559593313;56.0;33;23;Substitute off;Marco Tauleigne;Bordeaux Begles
FR270559593313;56.0;33;23;Substitute on;Afaesetiti Amosa;Bordeaux Begles
FR270559593313;56.0;33;23;Substitute on;Guillaume Marchand;Stade Toulousain
FR270559593313;56.0;33;23;Substitute off;Julien Marchand;Stade Toulousain
FR270559593313;58.0;33;23;Substitute off;Yoram Moefana;Bordeaux Begles
FR270559593313;58.0;33;23;Substitute on;Ulupano Seuteni;Bordeaux Begles
FR270559593313;61.0;33;23;Substitute off;Yann Lesgourgues;Bordeaux Begles
FR270559593313;61.0;33;23;Substitute on;Jules Gimbert;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute on;Lekso Kaulashvili;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute off;Thierry Paiva;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute off;Ben Tameifuna;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute on;Lasha Tabidze;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute on;Cyril Cazeaux;Bordeaux Begles
FR270559593313;67.0;33;23;Substitute off;Jandré Marais;Bordeaux Begles
FR270559593313;68.0;33;23;Substitute off;Romain Ntamack;Stade Toulousain
FR270559593313;68.0;33;23;Substitute on;Thomas Ramos;Stade Toulousain
FR270559593313;68.0;38;23;Try;Matthis Lebel;Stade Toulousain
FR270559593313;69.0;40;23;Conversion;Thomas Ramos;Stade Toulousain
FR270559593313;70.0;40;23;Substitute off;Rory Arnold;Stade Toulousain
FR270559593313;70.0;40;23;Substitute on;Yannick Youyoutte;Stade Toulousain
FR270559593313;70.0;40;23;Substitute on;Alexi Bales;Stade Toulousain
FR270559593313;70.0;40;23;Substitute off;Antoine Dupont;Stade Toulousain
FR270559593313;70.0;40;23;Substitute off;Matthieu Jalibert;Bordeaux Begles
FR270559593313;70.0;40;23;Substitute on;Ben Botica;Bordeaux Begles
FR270559593313;82.0;45;23;End of second half;;
FR270559593313;81.0;45;23;Try;Maxime Medard;Stade Toulousain
FR270559593312;1.0;0;0;Start of first half;;
FR270559593312;10.0;0;3;Penalty goal;Sebastien Bezy;Clermont Auvergne
FR270559593312;16.0;0;6;Penalty goal;Sebastien Bezy;Clermont Auvergne
FR270559593312;21.0;0;9;Penalty goal;Sebastien Bezy;Clermont Auvergne
FR270559593312;26.0;5;9;Try;Gabin Villiere;Toulon
FR270559593312;27.0;7;9;Conversion;Louis Carbonel;Toulon
FR270559593312;34.0;7;9;Substitute on;Anthony Etrillard;Toulon
FR270559593312;34.0;7;9;Substitute off;Christopher Tolofua;Toulon
FR270559593312;37.0;12;9;Try;Gabin Villiere;Toulon
FR270559593312;38.0;14;9;Conversion;Louis Carbonel;Toulon
FR270559593312;42.0;14;9;End of first half;;
FR270559593312;40.0;14;9;Start of second half;;
FR270559593312;40.0;14;9;Substitute off;Anthony Etrillard;Toulon
FR270559593312;40.0;14;9;Substitute on;Christopher Tolofua;Toulon
FR270559593312;41.0;14;9;Substitute off;Etienne Fourcade;Clermont Auvergne
FR270559593312;41.0;14;9;Substitute on;Reinach Venter;Clermont Auvergne
FR270559593312;42.0;14;9;Yellow card;Christopher Tolofua;Toulon
FR270559593312;48.0;17;9;Penalty goal;Louis Carbonel;Toulon
FR270559593312;49.0;17;9;Substitute on;Etienne Fourcade;Clermont Auvergne
FR270559593312;49.0;17;9;Substitute off;Reinach Venter;Clermont Auvergne
FR270559593312;52.0;20;9;Penalty goal;Louis Carbonel;Toulon
FR270559593312;55.0;20;9;Substitute on;Raphael Lakafia;Toulon
FR270559593312;55.0;20;9;Substitute off;Facundo Isa;Toulon
FR270559593312;55.0;20;9;Substitute off;Bryce Heem;Toulon
FR270559593312;55.0;20;9;Substitute on;Erwan Dridi;Toulon
FR270559593312;55.0;20;9;Substitute on;Tani Vili;Clermont Auvergne
FR270559593312;55.0;20;9;Substitute off;Wesley Fofana;Clermont Auvergne
FR270559593312;58.0;25;9;Try;Gabin Villiere;Toulon
FR270559593312;59.0;27;9;Conversion;Louis Carbonel;Toulon
FR270559593312;60.0;27;9;Substitute on;Bruce Devaux;Toulon
FR270559593312;60.0;27;9;Substitute off;Jean-Baptiste Gros;Toulon
FR270559593312;60.0;27;9;Substitute on;Anthony Etrillard;Toulon
FR270559593312;60.0;27;9;Substitute off;Christopher Tolofua;Toulon
FR270559593312;60.0;27;9;Substitute off;Emerick Setiano;Toulon
FR270559593312;60.0;27;9;Substitute on;Luka Tchelidze;Toulon
FR270559593312;60.0;27;9;Substitute on;Sipili Falatea;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute off;Rabah Slimani;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute on;Daniel Bibi Biziwu;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute off;Peni Ravai;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute off;Etienne Fourcade;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute on;Reinach Venter;Clermont Auvergne
FR270559593312;60.0;27;9;Substitute on;Brian Alainu'uese;Toulon
FR270559593312;60.0;27;9;Substitute off;Romain Taofifenua;Toulon
FR270559593312;62.0;27;9;Substitute off;Sergio Parisse;Toulon
FR270559593312;62.0;27;9;Substitute on;Julien Ory;Toulon
FR270559593312;64.0;27;9;Substitute on;Sonatane Takulua;Toulon
FR270559593312;64.0;27;9;Substitute off;Baptiste Serin;Toulon
FR270559593312;64.0;27;9;Substitute off;Peceli Yato;Clermont Auvergne
FR270559593312;64.0;27;9;Substitute on;Miles Amatosero;Clermont Auvergne
FR270559593312;64.0;27;9;Substitute off;Clement Lanen;Clermont Auvergne
FR270559593312;64.0;27;9;Substitute on;Killian Tixeront;Clermont Auvergne
FR270559593312;65.0;27;9;Substitute off;Sebastien Bezy;Clermont Auvergne
FR270559593312;65.0;27;9;Substitute on;Kevin Viallard;Clermont Auvergne
FR270559593312;70.0;27;9;Substitute off;Tim Nanai-Williams;Clermont Auvergne
FR270559593312;70.0;27;9;Substitute on;Rory Jennings;Clermont Auvergne
FR270559593312;73.0;27;9;Substitute on;Romain Taofifenua;Toulon
FR270559593312;73.0;27;9;Substitute off;Isaia Toeava;Toulon
FR270559593312;76.0;27;9;Substitute on;Wesley Fofana;Clermont Auvergne
FR270559593312;76.0;27;9;Yellow card;Duncan Paia'aua;Toulon
FR270559593312;76.0;27;9;Substitute off;Apisai Naqalevu;Clermont Auvergne
FR270559593312;82.0;14;9;End of second half;;
FR270559593311;1.0;0;0;Start of first half;;
FR270559593311;4.0;3;0;Penalty goal;Maxime Machenaud;Racing 92
FR270559593311;8.0;3;0;Substitute off;Fernandez Correa;Agen
FR270559593311;8.0;3;0;Substitute on;Walter Desmaison;Agen
FR270559593311;11.0;3;5;Try;Victor Moreaux;Agen
FR270559593311;12.0;3;7;Conversion;Raphael Lagarde;Agen
FR270559593311;17.0;3;10;Penalty goal;Raphael Lagarde;Agen
FR270559593311;24.0;8;10;Try;Louis Dupichot;Racing 92
FR270559593311;25.0;10;10;Conversion;Maxime Machenaud;Racing 92
FR270559593311;38.0;15;10;Try;Teddy Baubigny;Racing 92
FR270559593311;39.0;17;10;Conversion;Maxime Machenaud;Racing 92
FR270559593311;41.0;22;10;Try;Kurtley Beale;Racing 92
FR270559593311;42.0;24;10;Conversion;Maxime Machenaud;Racing 92
FR270559593311;42.0;24;10;End of first half;;
FR270559593311;40.0;24;10;Start of second half;;
FR270559593311;41.0;24;10;Substitute on;Nolann Le Garrec;Racing 92
FR270559593311;41.0;24;10;Substitute off;Maxime Machenaud;Racing 92
FR270559593311;44.0;24;10;Substitute on;Kevin Yameogo;Agen
FR270559593311;44.0;24;10;Substitute off;Alex Burin;Agen
FR270559593311;49.0;24;10;Substitute on;Gauthier Maravat;Agen
FR270559593311;49.0;24;10;Substitute off;Romain Briatte;Agen
FR270559593311;49.0;24;10;Substitute on;Loris Tolot;Agen
FR270559593311;49.0;24;10;Substitute off;Valentin Saurs;Agen
FR270559593311;50.0;24;10;Substitute off;Loris Zarantonello;Agen
FR270559593311;50.0;24;10;Substitute on;Clement Martinez;Agen
FR270559593311;56.0;24;10;Substitute off;Nathan Decron;Agen
FR270559593311;56.0;24;10;Substitute on;Christian Lacombe;Agen
FR270559593311;56.0;24;10;Substitute off;Victor Moreaux;Agen
FR270559593311;56.0;24;10;Substitute on;Pierce Phillips;Agen
FR270559593311;60.0;24;10;Substitute on;Kevin Le Guen;Racing 92
FR270559593311;60.0;24;10;Substitute off;Teddy Baubigny;Racing 92
FR270559593311;60.0;24;10;Substitute off;Guram Gogichashvili;Racing 92
FR270559593311;60.0;24;10;Substitute on;Eddy Ben Arous;Racing 92
FR270559593311;60.0;24;10;Substitute on;Gia Kharaishvili;Racing 92
FR270559593311;60.0;24;10;Substitute off;Cedate Gomes Sa;Racing 92
FR270559593311;60.0;24;10;Substitute on;Luke Jones;Racing 92
FR270559593311;60.0;24;10;Substitute off;Donnacha Ryan;Racing 92
FR270559593311;60.0;24;10;Substitute on;Francois Trinh-Duc;Racing 92
FR270559593311;60.0;24;10;Substitute off;Antoine Gibert;Racing 92
FR270559593311;60.0;24;10;Substitute on;Henry Chavancy;Racing 92
FR270559593311;60.0;24;10;Substitute off;Louis Dupichot;Racing 92
FR270559593311;61.0;29;10;Try;Teddy Thomas;Racing 92
FR270559593311;62.0;31;10;Conversion;Francois Trinh-Duc;Racing 92
FR270559593311;62.0;31;10;Substitute on;Yoan Cottin;Agen
FR270559593311;62.0;31;10;Substitute off;Paul Abadie;Agen
FR270559593311;65.0;31;10;Substitute off;Andres Zafra Tarazona;Agen
FR270559593311;65.0;31;10;Substitute on;Victor Moreaux;Agen
FR270559593311;68.0;31;10;Substitute off;Samuel Nollet;Agen
FR270559593311;68.0;31;10;Substitute on;Romain Briatte;Agen
FR270559593311;72.0;31;10;Substitute off;Romain Briatte;Agen
FR270559593311;72.0;31;10;Substitute on;Alex Burin;Agen
FR270559593311;72.0;31;10;Yellow card;Kevin Yameogo;Agen
FR270559593311;73.0;36;10;Try;Jordan Joseph;Racing 92
FR270559593311;74.0;38;10;Conversion;Nolann Le Garrec;Racing 92
FR270559593311;75.0;38;10;Substitute on;Fabien Sanconnie;Racing 92
FR270559593311;75.0;38;10;Substitute off;Jordan Joseph;Racing 92
FR270559593311;76.0;38;10;Substitute on;Loris Zarantonello;Agen
FR270559593311;76.0;38;10;Substitute off;Walter Desmaison;Agen
FR270559593311;79.0;43;10;Try;Ibrahim Diallo;Racing 92
FR270559593311;80.0;45;10;Conversion;Nolann Le Garrec;Racing 92
FR270559593311;82.0;24;10;End of second half;;
FR270559593310;1.0;0;0;Start of first half;;
FR270559593310;14.0;3;0;Penalty goal;Antoine Hastoy;Pau
FR270559593310;18.0;8;0;Try;Julien Fumat;Pau
FR270559593310;19.0;10;0;Conversion;Antoine Hastoy;Pau
FR270559593310;27.0;10;5;Try;Lester Etien;Stade Francais Paris
FR270559593310;28.0;10;7;Conversion;Joris Segonds;Stade Francais Paris
