GAME_DAY;MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
14;FR270559593321;25.0;17;3;Try;Yoann Huget;Stade Toulousain
14;FR270559593321;27.0;19;3;Conversion;Thomas Ramos;Stade Toulousain
14;FR270559593321;39.0;19;3;Substitute on;Vasil Kakovin;Stade Francais Paris
14;FR270559593321;39.0;19;3;Substitute off;Quentin Bethune;Stade Francais Paris
14;FR270559593321;41.0;22;3;Penalty goal;Thomas Ramos;Stade Toulousain
14;FR270559593321;41.0;22;3;End of first half;;
14;FR270559593321;40.0;22;3;Start of second half;;
14;FR270559593321;44.0;22;8;Try;Marcos Kremer;Stade Francais Paris
14;FR270559593321;45.0;22;10;Conversion;Joris Segonds;Stade Francais Paris
14;FR270559593321;46.0;27;10;Try;Matthis Lebel;Stade Toulousain
14;FR270559593321;48.0;29;10;Conversion;Thomas Ramos;Stade Toulousain
14;FR270559593321;51.0;34;10;Try;Matthis Lebel;Stade Toulousain
14;FR270559593321;53.0;34;10;Substitute off;Charlie Faumuina;Stade Toulousain
14;FR270559593321;53.0;34;10;Substitute on;Dorian Aldegheri;Stade Toulousain
14;FR270559593321;53.0;34;10;Substitute off;Joe Tekori;Stade Toulousain
14;FR270559593321;53.0;34;10;Substitute on;Emmanuel Meafou;Stade Toulousain
14;FR270559593321;53.0;34;10;Substitute on;Silatolu Latu;Stade Francais Paris
14;FR270559593321;53.0;34;10;Substitute off;Laurent Panis;Stade Francais Paris
14;FR270559593321;53.0;34;10;Substitute off;Julien Delbouis;Stade Francais Paris
14;FR270559593321;53.0;34;10;Substitute on;Nicolas Sanchez;Stade Francais Paris
14;FR270559593321;54.0;34;10;Substitute on;Louis-Benoit Madaule;Stade Toulousain
14;FR270559593321;54.0;34;10;Substitute off;Antoine Miquel;Stade Toulousain
14;FR270559593321;55.0;34;15;Try;Jonathan Danty;Stade Francais Paris
14;FR270559593321;56.0;34;17;Conversion;Joris Segonds;Stade Francais Paris
14;FR270559593321;59.0;34;17;Substitute on;Guillaume Marchand;Stade Toulousain
14;FR270559593321;59.0;34;17;Substitute off;Julien Marchand;Stade Toulousain
14;FR270559593321;59.0;34;17;Substitute off;Cyril Baille;Stade Toulousain
14;FR270559593321;59.0;34;17;Substitute on;Rodrigue Neti;Stade Toulousain
14;FR270559593321;59.0;41;17;Penalty try;;
14;FR270559593321;59.0;41;17;Yellow card;Pablo Matera;Stade Francais Paris
14;FR270559593321;61.0;46;17;Try;Yoann Huget;Stade Toulousain
14;FR270559593321;62.0;48;17;Conversion;Thomas Ramos;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute off;Yoann Huget;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute on;Maxime Medard;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute on;Ryan Chapuis;Stade Francais Paris
14;FR270559593321;62.0;48;17;Substitute off;Marcos Kremer;Stade Francais Paris
14;FR270559593321;62.0;48;17;Substitute on;Alexi Bales;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute off;Antoine Dupont;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute on;Alban Placines;Stade Toulousain
14;FR270559593321;62.0;48;17;Substitute off;Selevasio Tolofua;Stade Toulousain
14;FR270559593321;63.0;48;22;Try;Ryan Chapuis;Stade Francais Paris
14;FR270559593321;64.0;48;22;Substitute off;James Hall;Stade Francais Paris
14;FR270559593321;64.0;48;22;Substitute on;Arthur Coville;Stade Francais Paris
14;FR270559593321;64.0;48;24;Conversion;Joris Segonds;Stade Francais Paris
14;FR270559593321;64.0;48;24;Substitute off;Paul Gabrillagues;Stade Francais Paris
14;FR270559593321;64.0;48;24;Substitute on;Mathieu De Giovanni;Stade Francais Paris
14;FR270559593321;66.0;48;24;Substitute on;Antoine Miquel;Stade Toulousain
14;FR270559593321;66.0;48;24;Substitute off;Louis-Benoit Madaule;Stade Toulousain
14;FR270559593321;66.0;48;24;Substitute off;Paul Alo-Emile;Stade Francais Paris
14;FR270559593321;66.0;48;24;Substitute on;Giorgi Melikidze;Stade Francais Paris
14;FR270559593321;71.0;48;24;Substitute off;Rory Arnold;Stade Toulousain
14;FR270559593321;71.0;48;24;Substitute on;Louis-Benoit Madaule;Stade Toulousain
14;FR270559593321;82.0;48;24;End of second half;;
14;FR270559593326;1.0;0;0;Start of first half;;
14;FR270559593326;2.0;5;0;Try;Teddy Baubigny;Racing 92
14;FR270559593326;3.0;7;0;Conversion;Antoine Gibert;Racing 92
14;FR270559593326;4.0;10;0;Penalty goal;Antoine Gibert;Racing 92
14;FR270559593326;14.0;10;0;Yellow card;Olivier Klemenczak;Racing 92
14;FR270559593326;19.0;10;5;Try;Victor Vito;La Rochelle
14;FR270559593326;32.0;13;5;Penalty goal;Antoine Gibert;Racing 92
14;FR270559593326;42.0;16;5;End of first half;;
14;FR270559593326;41.0;16;5;Penalty goal;Antoine Gibert;Racing 92
14;FR270559593326;40.0;16;5;Start of second half;;
14;FR270559593326;40.0;16;5;Substitute on;Louis Dupichot;Racing 92
14;FR270559593326;40.0;16;5;Substitute off;Juan Imhoff;Racing 92
14;FR270559593326;43.0;21;5;Try;Dominic Bird;Racing 92
14;FR270559593326;44.0;23;5;Conversion;Antoine Gibert;Racing 92
14;FR270559593326;48.0;23;5;Substitute off;Remi Leroux;La Rochelle
14;FR270559593326;48.0;23;5;Substitute on;Mathieu Tanguy;La Rochelle
14;FR270559593326;48.0;23;5;Substitute off;Thomas Berjon;La Rochelle
14;FR270559593326;48.0;23;5;Substitute on;Tawera Kerr-Barlow;La Rochelle
14;FR270559593326;48.0;23;5;Substitute off;Arthur Joly;La Rochelle
14;FR270559593326;48.0;23;5;Substitute on;Uini Atonio;La Rochelle
14;FR270559593326;49.0;23;5;Substitute off;Cedate Gomes Sa;Racing 92
14;FR270559593326;49.0;23;5;Substitute on;Gia Kharaishvili;Racing 92
14;FR270559593326;52.0;23;5;Substitute off;Olivier Klemenczak;Racing 92
14;FR270559593326;52.0;23;5;Substitute on;Francois Trinh-Duc;Racing 92
14;FR270559593326;52.0;23;10;Try;Paul Boudehent;La Rochelle
14;FR270559593326;53.0;23;12;Conversion;Ihaia West;La Rochelle
14;FR270559593326;54.0;23;12;Substitute on;Kevin Le Guen;Racing 92
14;FR270559593326;54.0;23;12;Substitute off;Teddy Baubigny;Racing 92
14;FR270559593326;54.0;23;12;Substitute off;Eddy Ben Arous;Racing 92
14;FR270559593326;54.0;23;12;Substitute on;Guram Gogichashvili;Racing 92
14;FR270559593326;54.0;23;12;Substitute on;Luke Jones;Racing 92
14;FR270559593326;54.0;23;12;Substitute off;Boris Palu;Racing 92
14;FR270559593326;62.0;23;12;Substitute on;Olivier Klemenczak;Racing 92
14;FR270559593326;62.0;23;12;Substitute off;Francois Trinh-Duc;Racing 92
14;FR270559593326;62.0;23;12;Substitute off;Levani Botia;La Rochelle
14;FR270559593326;62.0;23;12;Substitute on;Martin Alonso;La Rochelle
14;FR270559593326;62.0;23;12;Substitute off;Yoan Tanga;Racing 92
14;FR270559593326;62.0;23;12;Substitute on;Baptiste Chouzenoux;Racing 92
14;FR270559593326;62.0;23;12;Substitute off;Reda Wardi;La Rochelle
14;FR270559593326;62.0;23;12;Substitute on;Dany Priso;La Rochelle
14;FR270559593326;62.0;23;17;Try;Tawera Kerr-Barlow;La Rochelle
14;FR270559593326;63.0;23;17;Substitute off;Nolann Le Garrec;Racing 92
14;FR270559593326;63.0;23;17;Substitute on;Maxime Machenaud;Racing 92
14;FR270559593326;64.0;23;17;Substitute on;Samuel Lagrange;La Rochelle
14;FR270559593326;64.0;23;17;Substitute off;Facundo Bosch;La Rochelle
14;FR270559593326;66.0;23;22;Try;Martin Alonso;La Rochelle
14;FR270559593326;68.0;23;22;Substitute off;Martin Alonso;La Rochelle
14;FR270559593326;68.0;23;22;Substitute on;Pierre Boudehent;La Rochelle
14;FR270559593326;70.0;26;22;Penalty goal;Antoine Gibert;Racing 92
14;FR270559593326;70.0;26;22;Substitute off;Remi Bourdeau;La Rochelle
14;FR270559593326;70.0;26;22;Substitute on;Kevin Gourdon;La Rochelle
14;FR270559593326;70.0;26;22;Substitute on;Boris Palu;Racing 92
14;FR270559593326;70.0;26;22;Substitute off;Ibrahim Diallo;Racing 92
14;FR270559593326;82.0;16;22;End of second half;;
14;FR270559593327;1.0;0;0;Start of first half;;
14;FR270559593327;14.0;3;0;Penalty goal;Sonatane Takulua;Toulon
14;FR270559593327;16.0;3;3;Penalty goal;Manuel Ordas;Bayonne
14;FR270559593327;23.0;8;3;Try;Julien Ory;Toulon
14;FR270559593327;23.0;8;3;Yellow card;Guillaume Rouet;Bayonne
14;FR270559593327;28.0;8;3;Substitute on;Theo Dachary;Toulon
14;FR270559593327;28.0;8;3;Substitute off;Anthony Meric;Toulon
14;FR270559593327;30.0;8;3;Substitute on;Maxime Delonca;Bayonne
14;FR270559593327;30.0;8;3;Substitute off;John Ulugia;Bayonne
14;FR270559593327;34.0;8;3;Substitute on;John Ulugia;Bayonne
14;FR270559593327;34.0;8;3;Substitute off;Maxime Delonca;Bayonne
14;FR270559593327;42.0;8;3;End of first half;;
14;FR270559593327;40.0;8;3;Start of second half;;
14;FR270559593327;42.0;8;3;Yellow card;Konstantine Mikautadze;Bayonne
14;FR270559593327;43.0;8;3;Substitute off;Theo Costosseque;Bayonne
14;FR270559593327;43.0;8;3;Substitute on;Sean Robinson;Bayonne
14;FR270559593327;47.0;8;8;Try;Afaesetiti Amosa;Bayonne
14;FR270559593327;48.0;8;10;Conversion;Manuel Ordas;Bayonne
14;FR270559593327;49.0;8;10;Substitute on;Christopher Tolofua;Toulon
14;FR270559593327;49.0;8;10;Substitute off;Anthony Etrillard;Toulon
14;FR270559593327;49.0;8;10;Substitute on;Thomas Jolmes;Toulon
14;FR270559593327;49.0;8;10;Substitute off;Matthias Halagahu;Toulon
14;FR270559593327;49.0;8;10;Substitute off;Ramiro Moyano;Toulon
14;FR270559593327;49.0;8;10;Substitute on;Kalani Robert;Toulon
14;FR270559593327;49.0;8;10;Substitute off;Vincent Pélo;Bayonne
14;FR270559593327;49.0;8;10;Substitute on;Matis Perchaud;Bayonne
14;FR270559593327;52.0;8;10;Substitute off;Konstantine Mikautadze;Bayonne
14;FR270559593327;52.0;8;10;Substitute on;Mariano Galarza;Bayonne
14;FR270559593327;54.0;8;10;Substitute on;Daniel Ikpefan;Toulon
14;FR270559593327;54.0;8;10;Substitute off;Theo Dachary;Toulon
14;FR270559593327;57.0;8;10;Substitute off;Swan Rebbadj;Toulon
14;FR270559593327;57.0;8;10;Substitute on;Matteo Le Corvec;Toulon
14;FR270559593327;57.0;8;10;Substitute off;Sebastien Taofifenua;Toulon
14;FR270559593327;57.0;8;10;Substitute on;Bruce Devaux;Toulon
14;FR270559593327;60.0;8;10;Substitute on;Arnaud Duputs;Bayonne
14;FR270559593327;60.0;8;10;Substitute off;Mathew Luamanu;Bayonne
14;FR270559593327;65.0;11;10;Penalty goal;Sonatane Takulua;Toulon
14;FR270559593327;65.0;11;10;Substitute off;Matteo Le Corvec;Toulon
14;FR270559593327;65.0;11;10;Substitute on;Swan Rebbadj;Toulon
14;FR270559593327;67.0;11;13;Penalty goal;Manuel Ordas;Bayonne
14;FR270559593327;72.0;11;13;Yellow card;Manuel Ordas;Bayonne
14;FR270559593327;73.0;14;13;Penalty goal;Sonatane Takulua;Toulon
14;FR270559593327;73.0;14;13;Substitute on;Swan Cormenier;Bayonne
14;FR270559593327;73.0;14;13;Substitute off;Sam Nixon;Bayonne
14;FR270559593327;73.0;14;13;Substitute on;Konstantine Mikautadze;Bayonne
14;FR270559593327;73.0;14;13;Substitute off;Guillaume Ducat;Bayonne
14;FR270559593327;73.0;14;13;Substitute on;Thomas Dolhagaray;Bayonne
14;FR270559593327;73.0;14;13;Substitute off;Remy Baget;Bayonne
14;FR270559593327;77.0;14;16;Penalty goal;Thomas Dolhagaray;Bayonne
14;FR270559593327;77.0;14;16;Substitute off;John Ulugia;Bayonne
14;FR270559593327;77.0;14;16;Substitute on;Maxime Delonca;Bayonne
14;FR270559593327;77.0;14;16;Substitute on;Mathew Luamanu;Bayonne
14;FR270559593327;77.0;14;16;Substitute off;Afaesetiti Amosa;Bayonne
14;FR270559593327;82.0;8;16;End of second half;;
13;FR270559593314;1.0;0;0;Start of first half;;
13;FR270559593314;3.0;5;0;Try;Cameron Woki;Bordeaux Begles
13;FR270559593314;4.0;7;0;Conversion;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;10.0;7;0;Substitute off;Santiago Cordero;Bordeaux Begles
13;FR270559593314;10.0;7;0;Substitute on;Pablo Uberti;Bordeaux Begles
13;FR270559593314;14.0;7;3;Penalty goal;Louis Carbonel;Toulon
13;FR270559593314;22.0;12;3;Try;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;23.0;14;3;Conversion;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;30.0;17;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;38.0;20;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;44.0;20;6;End of first half;;
13;FR270559593314;44.0;20;6;Penalty goal;Louis Carbonel;Toulon
13;FR270559593314;43.0;20;6;Substitute off;Vadim Cobilas;Bordeaux Begles
13;FR270559593314;43.0;20;6;Substitute on;Lasha Tabidze;Bordeaux Begles
13;FR270559593314;40.0;20;6;Start of second half;;
13;FR270559593314;41.0;20;6;Substitute on;Isaia Toeava;Toulon
13;FR270559593314;41.0;20;6;Substitute off;Erwan Dridi;Toulon
13;FR270559593314;41.0;20;6;Substitute off;Thierry Paiva;Bordeaux Begles
13;FR270559593314;41.0;20;6;Substitute on;Lekso Kaulashvili;Bordeaux Begles
13;FR270559593314;41.0;20;6;Substitute on;Brian Alainu'uese;Toulon
13;FR270559593314;41.0;20;6;Substitute off;Julien Ory;Toulon
13;FR270559593314;43.0;20;11;Try;Isaia Toeava;Toulon
13;FR270559593314;51.0;25;11;Try;Romain Buros;Bordeaux Begles
13;FR270559593314;53.0;25;11;Substitute off;Anthony Etrillard;Toulon
13;FR270559593314;53.0;25;11;Substitute on;Christopher Tolofua;Toulon
13;FR270559593314;58.0;25;11;Substitute off;Ramiro Moyano;Toulon
13;FR270559593314;58.0;25;11;Substitute on;Masivesi Dakuwaqa;Toulon
13;FR270559593314;59.0;28;11;Penalty goal;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;63.0;28;11;Substitute on;Thomas Jolmes;Toulon
13;FR270559593314;63.0;28;11;Yellow card;Jandré Marais;Bordeaux Begles
13;FR270559593314;63.0;28;11;Substitute off;Romain Taofifenua;Toulon
13;FR270559593314;63.0;28;11;Substitute on;Maxime Lamothe;Bordeaux Begles
13;FR270559593314;63.0;28;11;Substitute off;Clement Maynadier;Bordeaux Begles
13;FR270559593314;64.0;28;11;Substitute off;Lasha Tabidze;Bordeaux Begles
13;FR270559593314;64.0;28;11;Substitute on;Vadim Cobilas;Bordeaux Begles
13;FR270559593314;65.0;28;16;Try;Bryce Heem;Toulon
13;FR270559593314;66.0;28;18;Conversion;Louis Carbonel;Toulon
13;FR270559593314;68.0;31;18;Penalty goal;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;68.0;31;18;Substitute on;Bruce Devaux;Toulon
13;FR270559593314;68.0;31;18;Substitute off;Jean-Baptiste Gros;Toulon
13;FR270559593314;68.0;31;18;Substitute on;Alexandre Flanquart;Bordeaux Begles
13;FR270559593314;68.0;31;18;Substitute off;Kane Douglas;Bordeaux Begles
13;FR270559593314;70.0;31;18;Substitute off;Maxime Lucu;Bordeaux Begles
13;FR270559593314;70.0;31;18;Substitute on;Yann Lesgourgues;Bordeaux Begles
13;FR270559593314;72.0;31;18;Substitute on;Sonatane Takulua;Toulon
13;FR270559593314;72.0;31;18;Substitute off;Baptiste Serin;Toulon
13;FR270559593314;72.0;31;18;Substitute on;Erwan Dridi;Toulon
13;FR270559593314;72.0;31;18;Substitute off;Ma'a Nonu;Toulon
13;FR270559593314;72.0;31;18;Substitute off;Beka Gigashvili;Toulon
13;FR270559593314;72.0;31;18;Substitute on;Luka Tchelidze;Toulon
13;FR270559593314;72.0;31;18;Substitute off;Alexandre Roumat;Bordeaux Begles
13;FR270559593314;72.0;31;18;Substitute on;Afaesetiti Amosa;Bordeaux Begles
13;FR270559593314;74.0;31;18;Substitute off;Matthieu Jalibert;Bordeaux Begles
13;FR270559593314;74.0;31;18;Substitute on;Ben Botica;Bordeaux Begles
13;FR270559593314;84.0;20;18;End of second half;;
13;FR270559593316;1.0;0;0;Start of first half;;
13;FR270559593316;4.0;3;0;Penalty goal;Anthony Bouthier;Montpellier Herault
13;FR270559593316;9.0;3;3;Penalty goal;Zack Holmes;Stade Toulousain
13;FR270559593316;21.0;3;3;Yellow card;Clement Castets;Stade Toulousain
13;FR270559593316;26.0;3;3;Substitute on;Rodrigue Neti;Stade Toulousain
13;FR270559593316;26.0;3;3;Substitute off;Alban Placines;Stade Toulousain
13;FR270559593316;34.0;6;3;Penalty goal;Anthony Bouthier;Montpellier Herault
13;FR270559593316;34.0;6;3;Substitute on;Alban Placines;Stade Toulousain
13;FR270559593316;34.0;6;3;Substitute off;Rodrigue Neti;Stade Toulousain
13;FR270559593316;42.0;6;6;Penalty goal;Zack Holmes;Stade Toulousain
13;FR270559593316;42.0;6;6;End of first half;;
13;FR270559593316;40.0;6;6;Start of second half;;
13;FR270559593316;40.0;6;6;Substitute off;Louis Picamoles;Montpellier Herault
13;FR270559593316;40.0;6;6;Substitute on;Caleb Timu;Montpellier Herault
13;FR270559593316;53.0;6;6;Substitute on;Bismarck Du Plessis;Montpellier Herault
13;FR270559593316;53.0;6;6;Substitute off;Guilhem Guirado;Montpellier Herault
13;FR270559593316;53.0;6;6;Substitute on;Titi Lamositele;Montpellier Herault
13;FR270559593316;53.0;6;6;Substitute off;Mohammed Haouas;Montpellier Herault
13;FR270559593316;55.0;6;6;Substitute off;Jacques du Plessis;Montpellier Herault
13;FR270559593316;55.0;6;6;Substitute on;Alexandre Becognee;Montpellier Herault
13;FR270559593316;55.0;6;6;Substitute on;Julien Marchand;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute off;Guillaume Marchand;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute on;Joe Tekori;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute off;Emmanuel Meafou;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute off;Alexi Bales;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute on;Antoine Dupont;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute off;Clement Castets;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute on;Rodrigue Neti;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute off;Maxime Medard;Stade Toulousain
13;FR270559593316;55.0;6;6;Substitute on;Thomas Ramos;Stade Toulousain
13;FR270559593316;58.0;6;9;Penalty goal;Zack Holmes;Stade Toulousain
13;FR270559593316;58.0;6;9;Substitute off;Charlie Faumuina;Stade Toulousain
13;FR270559593316;58.0;6;9;Substitute on;Dorian Aldegheri;Stade Toulousain
13;FR270559593316;61.0;9;9;Penalty goal;Anthony Bouthier;Montpellier Herault
13;FR270559593316;61.0;9;9;Substitute off;Rory Arnold;Stade Toulousain
13;FR270559593316;61.0;9;9;Substitute on;Louis-Benoit Madaule;Stade Toulousain
13;FR270559593316;61.0;9;9;Substitute off;Gregory Fichten;Montpellier Herault
13;FR270559593316;61.0;9;9;Substitute on;Mikheil Nariashvili;Montpellier Herault
13;FR270559593316;66.0;9;9;Substitute off;Yacouba Camara;Montpellier Herault
13;FR270559593316;66.0;9;9;Substitute on;Jacques du Plessis;Montpellier Herault
13;FR270559593316;66.0;9;9;Substitute off;Pierre Fouyssac;Stade Toulousain
13;FR270559593316;66.0;9;9;Substitute on;Sofiane Guitoune;Stade Toulousain
13;FR270559593316;71.0;9;14;Try;Antoine Miquel;Stade Toulousain
13;FR270559593316;72.0;9;16;Conversion;Thomas Ramos;Stade Toulousain
13;FR270559593316;72.0;9;16;Substitute on;Mohammed Haouas;Montpellier Herault
13;FR270559593316;72.0;9;16;Substitute off;Titi Lamositele;Montpellier Herault
13;FR270559593316;72.0;9;16;Substitute off;Paul Willemse;Montpellier Herault
13;FR270559593316;72.0;9;16;Substitute on;Bastien Chalureau;Montpellier Herault
13;FR270559593316;72.0;9;16;Substitute on;Benoit Paillaugue;Montpellier Herault
13;FR270559593316;72.0;9;16;Substitute off;Cobus Reinach;Montpellier Herault
13;FR270559593316;76.0;9;16;Substitute on;Thomas Darmon;Montpellier Herault
13;FR270559593316;76.0;9;16;Substitute off;Anthony Bouthier;Montpellier Herault
13;FR270559593316;82.0;6;16;End of second half;;
13;FR270559593317;1.0;0;0;Start of first half;;
13;FR270559593317;4.0;5;0;Try;Paul Abadie;Agen
13;FR270559593317;11.0;8;0;Penalty goal;Raphael Lagarde;Agen
13;FR270559593317;14.0;8;5;Try;Pierre Bourgarit;La Rochelle
13;FR270559593317;16.0;8;7;Conversion;Ihaia West;La Rochelle
13;FR270559593317;21.0;8;12;Try;Wian Liebenberg;La Rochelle
13;FR270559593317;31.0;8;15;Penalty goal;Ihaia West;La Rochelle
13;FR270559593317;34.0;8;20;Try;Pierre Bourgarit;La Rochelle
13;FR270559593317;36.0;8;22;Conversion;Ihaia West;La Rochelle
13;FR270559593317;39.0;8;22;Yellow card;Victor Moreaux;Agen
13;FR270559593317;39.0;8;22;Substitute on;Jérémy Sinzelle;La Rochelle
13;FR270559593317;39.0;8;22;Substitute off;Brice Dulin;La Rochelle
13;FR270559593317;41.0;8;27;Try;Pierre Bourgarit;La Rochelle
13;FR270559593317;42.0;8;29;Conversion;Ihaia West;La Rochelle
13;FR270559593317;42.0;8;29;End of first half;;
13;FR270559593317;40.0;8;29;Start of second half;;
13;FR270559593317;40.0;8;29;Substitute on;Tapu Falatea;Agen
13;FR270559593317;40.0;8;29;Substitute off;Malino Vanai;Agen
13;FR270559593317;45.0;8;29;Substitute off;Mathieu Tanguy;La Rochelle
13;FR270559593317;45.0;8;29;Substitute on;Romain Sazy;La Rochelle
13;FR270559593317;45.0;8;29;Substitute off;Romain Briatte;Agen
13;FR270559593317;45.0;8;29;Substitute on;Camille Gerondeau;Agen
13;FR270559593317;45.0;8;34;Try;Gregory Alldritt;La Rochelle
13;FR270559593317;47.0;8;36;Conversion;Ihaia West;La Rochelle
13;FR270559593317;51.0;8;41;Try;Gregory Alldritt;La Rochelle
13;FR270559593317;52.0;8;43;Conversion;Ihaia West;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Leo Aouf;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Reda Wardi;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Kevin Gourdon;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Remi Bourdeau;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Uini Atonio;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Arthur Joly;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Facundo Bosch;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Pierre Bourgarit;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Thomas Berjon;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Tawera Kerr-Barlow;La Rochelle
13;FR270559593317;53.0;8;43;Substitute off;Geoffrey Doumayrou;La Rochelle
13;FR270559593317;53.0;8;43;Substitute on;Mathis Lafon;La Rochelle
13;FR270559593317;56.0;8;43;Substitute on;Kevin Yameogo;Agen
13;FR270559593317;56.0;8;43;Substitute off;Alex Burin;Agen
13;FR270559593317;56.0;8;43;Substitute on;Noel Reid;Agen
13;FR270559593317;56.0;8;43;Substitute off;Nathan Decron;Agen
13;FR270559593317;56.0;8;43;Substitute on;Dylan Hayes;Agen
13;FR270559593317;56.0;8;43;Substitute off;Samuel Nollet;Agen
13;FR270559593317;56.0;8;43;Substitute off;Paul Abadie;Agen
13;FR270559593317;56.0;8;43;Substitute on;Yoan Cottin;Agen
13;FR270559593317;56.0;8;43;Substitute on;Andres Zafra Tarazona;Agen
13;FR270559593317;56.0;8;43;Substitute off;Jessy Jegerlehner;Agen
13;FR270559593317;63.0;8;43;Yellow card;Jordan Puletua;Agen
13;FR270559593317;63.0;8;43;Substitute on;Loris Zarantonello;Agen
13;FR270559593317;63.0;8;43;Substitute off;Clement Martinez;Agen
13;FR270559593317;72.0;8;43;Substitute off;Victor Moreaux;Agen
13;FR270559593317;72.0;8;43;Substitute on;Romain Briatte;Agen
13;FR270559593317;78.0;13;43;Try;Raphael Lagarde;Agen
13;FR270559593317;80.0;13;43;Substitute off;Tevita Railevu;Agen
13;FR270559593317;80.0;13;43;Substitute on;Nathan Decron;Agen
13;FR270559593317;82.0;8;43;End of second half;;
13;FR270559593319;1.0;0;0;Start of first half;;
13;FR270559593319;4.0;0;0;Red card;Yann David;Castres Olympique
13;FR270559593319;8.0;5;0;Try;Izack Rodda;Lyon
13;FR270559593319;9.0;7;0;Conversion;Leo Berdeu;Lyon
13;FR270559593319;17.0;7;0;Substitute off;Maama Vaipulu;Castres Olympique
13;FR270559593319;17.0;7;0;Substitute on;Baptiste Delaporte;Castres Olympique
13;FR270559593319;23.0;7;0;Substitute off;Felix Lambey;Lyon
13;FR270559593319;23.0;7;0;Substitute on;Killian Geraci;Lyon
13;FR270559593319;25.0;7;5;Try;Anthony Jelonch;Castres Olympique
13;FR270559593319;26.0;7;7;Conversion;Benjamin Urdapilleta;Castres Olympique
13;FR270559593319;28.0;7;7;Substitute off;Xavier Chiocci;Lyon
13;FR270559593319;28.0;7;7;Substitute on;Raphael Chaume;Lyon
13;FR270559593319;32.0;7;7;Substitute off;Killian Geraci;Lyon
13;FR270559593319;32.0;7;7;Substitute on;Felix Lambey;Lyon
13;FR270559593319;43.0;7;7;End of first half;;
13;FR270559593319;40.0;7;7;Start of second half;;
13;FR270559593319;52.0;7;7;Substitute off;Kevin Kornath;Castres Olympique
13;FR270559593319;52.0;7;7;Substitute on;Florent Vanverberghe;Castres Olympique
13;FR270559593319;52.0;7;7;Substitute off;Jeremie Maurouard;Lyon
13;FR270559593319;52.0;7;7;Substitute on;Mickael Ivaldi;Lyon
13;FR270559593319;55.0;7;7;Substitute on;Daniel Kotze;Castres Olympique
13;FR270559593319;55.0;7;7;Substitute off;Wilfrid Hounkpatin;Castres Olympique
13;FR270559593319;55.0;7;7;Substitute on;Temo Mayanavanua;Lyon
13;FR270559593319;55.0;7;7;Substitute off;Colby Fainga'a;Lyon
13;FR270559593319;58.0;7;7;Substitute on;Jean-Marc Doussain;Lyon
13;FR270559593319;58.0;7;7;Substitute off;Leo Berdeu;Lyon
13;FR270559593319;62.0;7;10;Penalty goal;Benjamin Urdapilleta;Castres Olympique
13;FR270559593319;62.0;7;10;Substitute on;Killian Geraci;Lyon
13;FR270559593319;62.0;7;10;Substitute off;Felix Lambey;Lyon
13;FR270559593319;68.0;7;10;Substitute on;Jonathan Pelissie;Lyon
13;FR270559593319;68.0;7;10;Substitute off;Baptiste Couilloud;Lyon
13;FR270559593319;68.0;7;10;Substitute on;Colby Fainga'a;Lyon
13;FR270559593319;68.0;7;10;Substitute off;Alex Tulou;Lyon
13;FR270559593319;68.0;7;10;Substitute on;Rudi Wulf;Lyon
13;FR270559593319;68.0;7;10;Substitute off;Josua Tuisova;Lyon
13;FR270559593319;71.0;7;10;Substitute off;Francisco Gomez Kodela;Lyon
13;FR270559593319;71.0;7;10;Substitute on;Clement Ric;Lyon
13;FR270559593319;71.0;7;10;Substitute on;Julius Nostadt;Castres Olympique
