MATCH_ID;TEAM;PLAYER;T;TA;CG;PG;DGC;PTS;P;R;MR;CB;DB;O;TC;MT;LW;PC;YC;RC
FR270559593270;Castres Olympique;Julien Dumora;0;0;0;0;0;0;10;9;22;0;0;1;3;1;0;0;0;0
FR270559593270;Castres Olympique;Geoffrey Palis;0;0;0;0;0;0;2;3;36;0;2;0;0;2;0;1;0;0
FR270559593270;Castres Olympique;Thomas Combezou;0;0;0;0;0;0;0;7;38;0;4;0;1;2;0;1;0;0
FR270559593270;Castres Olympique;Florian Vialelle;0;0;0;0;0;0;0;7;29;2;1;0;0;1;0;1;0;0
FR270559593270;Castres Olympique;Bastien Guillemin;0;0;0;0;0;0;0;1;6;0;0;0;2;0;0;0;0;0
FR270559593270;Castres Olympique;Benjamin Maria Urdapilleta;0;0;0;2;0;6;18;3;9;0;0;2;0;2;0;1;0;0
FR270559593270;Castres Olympique;Rory Michael Kockott;0;0;0;0;0;0;47;4;13;0;0;1;2;0;0;0;0;0
FR270559593270;Castres Olympique;Julius Nostadt;0;0;0;0;0;0;0;4;2;0;0;0;1;0;0;2;0;0
FR270559593270;Castres Olympique;Gaetan Barlot;0;0;0;0;0;0;2;3;6;0;0;0;0;2;5;0;0;0
FR270559593270;Castres Olympique;Wilfrid Hounkpatin;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
FR270559593270;Castres Olympique;Florent Vanverberghe;0;0;0;0;0;0;1;3;2;0;0;0;1;0;0;0;0;0
FR270559593270;Castres Olympique;Hans N'kinsi;0;0;0;0;0;0;2;7;42;1;0;0;2;1;0;2;0;0
FR270559593270;Castres Olympique;Mathieu Babillot;0;0;0;0;0;0;1;13;26;0;1;0;0;0;0;2;1;0
FR270559593270;Castres Olympique;Anthony Jelonch;0;0;0;0;0;0;8;12;52;1;3;4;2;4;0;0;0;0
FR270559593270;Castres Olympique;Maama Vaipulu;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0
FR270559593270;Castres Olympique;Pierre Colonna;0;0;0;0;0;0;0;3;13;0;1;0;1;1;2;1;0;0
FR270559593270;Castres Olympique;Antoine Tichit;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0
FR270559593270;Castres Olympique;Loic Jacquet;0;0;0;0;0;0;5;1;0;0;0;0;0;1;0;0;0;0
FR270559593270;Castres Olympique;Stéphane Onambele Mbarga;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;1;0;0
FR270559593270;Castres Olympique;Santiago Arata;0;0;0;0;0;0;13;1;8;0;2;0;0;0;0;0;0;0
FR270559593270;Castres Olympique;Yann David;0;0;0;0;0;0;1;7;31;0;5;0;1;0;0;0;0;0
FR270559593270;Castres Olympique;Filipo Nakosi;0;0;0;0;0;0;0;5;26;0;3;0;1;0;1;0;0;0
FR270559593270;Castres Olympique;Matt Tierney;0;0;0;0;0;0;1;5;9;0;1;0;1;0;0;0;0;0
FR270559593271;Stade Toulousain;Tristan Tedder;0;0;1;0;0;2;8;15;69;0;1;2;2;2;2;0;0;0
FR270559593271;Stade Toulousain;Pierre Fouyssac;0;0;0;0;0;0;5;10;42;1;0;2;1;1;0;0;0;0
FR270559593271;Stade Toulousain;Sofiane Guitoune;0;0;0;0;0;0;12;13;47;1;3;4;1;3;0;0;0;0
FR270559593271;Stade Toulousain;Pita Ahki;0;0;0;0;0;0;13;7;10;0;0;0;1;1;0;0;0;0
FR270559593271;Stade Toulousain;Matthis Lebel;0;0;0;0;0;0;2;13;55;1;3;2;0;1;1;2;0;0
FR270559593271;Stade Toulousain;Zack Holmes;0;0;0;0;0;0;18;8;42;0;2;1;2;0;0;1;0;0
FR270559593271;Stade Toulousain;Alexis Balès;0;0;0;0;0;0;50;7;32;0;2;2;1;0;0;0;0;0
FR270559593271;Stade Toulousain;Rodrigue Neti;0;0;0;0;0;0;2;6;2;0;1;0;1;1;0;0;0;0
FR270559593271;Stade Toulousain;Guillaume Marchand;0;0;0;0;0;0;4;9;19;0;0;0;0;0;13;2;0;0
FR270559593271;Stade Toulousain;Charlie Chris Faumuina;0;0;0;0;0;0;4;6;10;0;0;0;0;0;0;0;0;0
FR270559593271;Stade Toulousain;Richie Arnold;0;0;0;0;0;0;7;14;14;0;0;0;2;2;0;0;0;0
FR270559593271;Stade Toulousain;Joseph Iosefa Tekori;0;0;0;0;0;0;5;6;6;0;0;3;1;0;0;0;0;0
FR270559593271;Stade Toulousain;Alban Placines;0;0;0;0;0;0;2;5;9;0;1;0;0;1;0;3;0;0
FR270559593271;Stade Toulousain;Louis-Benoit Madaule;0;0;0;0;0;0;12;13;22;0;1;3;2;1;0;1;0;0
FR270559593271;Stade Toulousain;Jerome Kaino;0;0;0;0;0;0;0;2;3;0;0;0;2;1;0;0;0;0
FR270559593271;Stade Toulousain;Guillaume Cramont;0;0;0;0;0;0;1;2;6;0;0;0;0;0;1;0;0;0
FR270559593271;Stade Toulousain;Paulo Tafili;0;0;0;0;0;0;1;5;4;0;0;0;0;1;0;1;0;0
FR270559593271;Stade Toulousain;Emmanuel Meafou;0;0;0;0;0;0;4;13;24;0;3;0;0;0;0;0;0;0
FR270559593271;Stade Toulousain;Yannick Youyoutte;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0
FR270559593271;Stade Toulousain;Antoine Miquel;0;0;0;0;0;0;4;10;38;1;1;2;1;0;0;0;0;0
FR270559593271;Stade Toulousain;Theo Idjellidaine;1;0;0;0;0;5;37;9;37;1;1;0;0;0;0;0;0;0
FR270559593271;Stade Toulousain;Maxime Marty;0;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0
FR270559593271;Stade Toulousain;Dorian Aldegheri;0;0;0;0;0;0;0;6;8;0;0;0;0;1;0;0;0;0
FR270559593271;Lyon;Clement Laporte;0;0;0;0;0;0;8;7;58;0;1;1;0;1;0;0;0;0
FR270559593271;Lyon;Josua Tuisova Ratulevu;1;0;0;0;0;5;3;6;70;1;3;1;0;1;0;1;0;0
FR270559593271;Lyon;Pierre-Louis Barassi;0;0;0;0;0;0;4;6;26;1;0;1;1;0;0;0;0;0
FR270559593271;Lyon;Thibault Regard;0;0;0;0;0;0;5;5;34;1;3;2;1;2;0;1;0;0
FR270559593271;Lyon;Seru Noa Nakaitaci;0;0;0;0;0;0;10;7;38;0;0;4;0;1;0;0;0;0
FR270559593271;Lyon;Jean-Marc Doussain;0;0;1;3;0;11;15;12;35;1;0;0;0;2;0;0;0;0
FR270559593271;Lyon;Baptiste Amedee Couilloud;0;1;0;0;0;0;39;9;33;1;0;0;3;1;0;0;0;0
FR270559593271;Lyon;Xavier Chiocci;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
FR270559593271;Lyon;Mickael Ivaldi;0;0;0;0;0;0;4;6;1;0;0;0;1;1;10;2;0;0
FR270559593271;Lyon;Clément Ric;0;0;0;0;0;0;2;3;0;0;0;1;1;1;0;2;0;0
FR270559593271;Lyon;Colby Fainga'a;0;0;0;0;0;0;8;3;5;0;0;0;1;0;0;0;0;0
FR270559593271;Lyon;Mickael Guillard;0;0;0;0;0;0;3;3;5;0;1;1;0;2;0;1;1;0
FR270559593271;Lyon;Alex Tulou;0;0;0;0;0;0;0;8;17;0;2;0;0;1;0;0;0;0
FR270559593271;Lyon;Patrick Sobela;0;0;0;0;0;0;0;8;44;1;1;0;1;0;0;1;0;0
FR270559593271;Lyon;Mathieu Bastareaud;0;0;0;0;0;0;1;7;3;0;2;1;0;2;0;2;0;0
FR270559593271;Lyon;Julien Heaven;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593271;Lyon;Vivien Devisme;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0
FR270559593271;Lyon;Theo William;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0
FR270559593271;Lyon;Killian Geraci;0;0;0;0;0;0;5;3;14;0;3;0;0;1;0;1;0;0
FR270559593271;Lyon;Jonathan Pelissie;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
FR270559593271;Lyon;Jonathan Wisniewski;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0
FR270559593271;Lyon;Rudolffe Nicholas Wulf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593271;Lyon;Hamza Kaabeche;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
FR270559593265;Stade Francais Paris;Kylan Hamdaoui;0;0;0;0;0;0;3;6;39;0;0;0;0;0;0;1;0;0
FR270559593265;Stade Francais Paris;Lester Etien;0;0;0;0;0;0;1;5;23;0;2;0;2;0;0;1;0;0
FR270559593265;Stade Francais Paris;Waisea Nayacalevu Vuidravuwalu;0;0;0;0;0;0;2;8;8;1;1;2;1;2;0;0;0;0
FR270559593265;Stade Francais Paris;Jonathan Danty;0;0;0;0;0;0;4;4;4;0;0;0;1;2;0;0;0;0
FR270559593265;Stade Francais Paris;Sefanaia Naivalu;0;0;0;0;0;0;0;6;66;1;5;0;1;2;0;0;0;0
FR270559593265;Stade Francais Paris;Joris Segonds;0;0;1;5;1;20;15;1;0;0;0;0;0;0;0;0;0;0
FR270559593265;Stade Francais Paris;James Hall;0;0;0;0;0;0;55;4;3;1;0;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Vasil Kakovin;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
FR270559593265;Stade Francais Paris;Silatolu Latu;1;0;0;0;0;5;3;10;25;1;2;2;0;2;10;3;0;0
FR270559593265;Stade Francais Paris;Paul Alo-Emile;0;0;0;0;0;0;2;5;2;0;1;0;0;0;0;2;0;0
FR270559593265;Stade Francais Paris;Paul Gabrillagues;0;0;0;0;0;0;2;2;1;0;0;0;1;0;0;2;0;0
FR270559593265;Stade Francais Paris;Yoann Maestri;0;0;0;0;0;0;5;11;13;0;0;0;2;1;0;1;0;0
FR270559593265;Stade Francais Paris;Antoine Burban;0;0;0;0;0;0;1;3;13;0;0;0;0;0;0;1;0;0
FR270559593265;Stade Francais Paris;Ryan Chapuis;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Talalelei Gray;0;0;0;0;0;0;3;6;11;0;0;0;1;0;0;4;0;0
FR270559593265;Stade Francais Paris;Lucas Da Silva;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0
FR270559593265;Stade Francais Paris;Quentin Bethune;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
FR270559593265;Stade Francais Paris;Mathieu De Giovanni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
FR270559593265;Stade Francais Paris;Loic Godener;0;0;0;0;0;0;0;1;10;0;0;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Arthur Coville;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Julien Delbouis;0;0;0;0;0;0;0;1;21;1;1;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Koloti Telusa Pelaki Veainu;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
FR270559593265;Stade Francais Paris;Moses Alo-Emile;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Kurtley James Beale;0;1;0;0;0;0;12;12;77;2;2;2;0;2;0;0;0;0
FR270559593265;Racing 92;Dorian Laborde;1;0;0;0;0;5;6;7;30;1;1;1;1;2;0;0;0;0
FR270559593265;Racing 92;Henry Chavancy;1;0;0;0;0;5;6;8;33;1;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Francois Trinh-Duc;0;0;0;0;0;0;6;6;14;0;0;1;0;1;0;0;0;0
FR270559593265;Racing 92;Donovan Taofifenua;0;0;0;0;0;0;1;9;35;0;5;1;0;1;1;0;0;0
FR270559593265;Racing 92;Antoine Gibert;0;0;0;2;0;6;32;7;18;0;1;0;2;0;0;2;0;0
FR270559593265;Racing 92;Maxime Machenaud;0;1;1;3;0;11;77;5;27;0;1;1;0;1;0;2;0;0
FR270559593265;Racing 92;Hassane Kolingar;0;0;0;0;0;0;2;4;4;0;1;0;0;0;0;0;0;0
FR270559593265;Racing 92;Teddy Baubigny;0;0;0;0;0;0;2;12;12;0;0;0;1;0;10;0;0;0
FR270559593265;Racing 92;Ali Oz;0;0;0;0;0;0;0;3;3;0;0;0;0;2;0;1;0;0
FR270559593265;Racing 92;Boris Palu;0;0;0;0;0;0;0;13;23;0;1;0;2;1;0;1;0;0
FR270559593265;Racing 92;Dominic Joseph Bird;0;0;0;0;0;0;3;6;14;0;0;0;1;1;0;2;0;0
FR270559593265;Racing 92;Wenceslas Lauret;0;0;0;0;0;0;2;10;25;0;2;0;0;1;0;1;0;0
FR270559593265;Racing 92;Baptiste Chouzenoux;0;0;0;0;0;0;2;6;12;0;1;0;1;1;0;0;0;0
FR270559593265;Racing 92;Jordan Joseph;0;0;0;0;0;0;2;8;38;0;1;0;1;0;0;1;0;0
FR270559593265;Racing 92;Kevin Le Guen;0;0;0;0;0;0;1;2;7;0;0;0;0;1;3;0;0;0
FR270559593265;Racing 92;Eddy Ben Arous;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0
FR270559593265;Racing 92;Luke Maxwell Jones;0;0;0;0;0;0;1;2;9;0;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Yoan Tanga;0;0;0;0;0;0;1;6;15;0;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Nolann Le Garrec;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Theo Costosseque;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
FR270559593265;Racing 92;Max Spring;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593265;Racing 92;Cedate Gomes Sa;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0
FR270559593266;Agen;Jean-Marcelin Buttin;0;0;0;0;0;0;13;6;43;1;2;2;2;2;0;0;0;0
FR270559593266;Agen;Jamie-Jerry Taulagi;0;0;0;0;0;0;1;10;38;0;2;1;0;0;0;3;0;0
FR270559593266;Agen;Nathan Decron;1;0;0;0;0;5;5;6;9;0;1;1;0;0;0;0;0;0
FR270559593266;Agen;Jordan Puletua;0;0;0;0;0;0;6;7;9;0;0;0;2;2;0;0;0;0
FR270559593266;Agen;Julien Jane;0;1;0;0;0;0;1;4;25;0;0;0;0;1;0;0;0;0
FR270559593266;Agen;Mathieu Lamoulie;0;0;1;1;0;5;20;11;64;0;0;0;0;0;0;0;0;0
FR270559593266;Agen;Paul Abadie;0;0;0;0;0;0;49;5;24;0;1;0;2;3;0;1;0;0
FR270559593266;Agen;Malino Vanai;0;0;0;0;0;0;0;4;2;0;0;0;1;0;0;2;0;0
FR270559593266;Agen;Paula Mark Ngauamo;0;0;0;0;0;0;3;8;15;0;0;2;0;1;5;0;0;0
FR270559593266;Agen;Tapu Falatea;0;0;0;0;0;0;0;3;9;0;0;0;0;0;0;2;1;0
FR270559593266;Agen;Andres Zafra Tarazona;0;0;0;0;0;0;1;5;11;0;1;0;0;0;0;0;0;0
FR270559593266;Agen;Victor Moreaux;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1
FR270559593266;Agen;Vincent Farre;0;0;0;0;0;0;3;15;24;0;0;3;0;0;0;0;0;0
FR270559593266;Agen;Romain Briatte;0;0;0;0;0;0;3;15;29;0;0;1;2;0;0;1;0;0
FR270559593266;Agen;Camille Gerondeau;1;0;0;0;0;5;15;12;33;1;3;4;1;0;0;1;0;0
FR270559593266;Agen;Clement Martinez;0;0;0;0;0;0;1;2;0;0;0;1;0;0;7;1;0;0
FR270559593266;Agen;Fernandez Correa;0;0;0;0;0;0;2;0;0;0;0;0;1;3;0;1;0;0
FR270559593266;Agen;Pierce Connor Phillips;0;0;0;0;0;0;4;3;6;0;1;0;0;0;0;0;0;0
FR270559593266;Agen;Jeremy Jordaan;0;0;0;0;0;0;1;6;12;0;0;0;0;0;0;0;0;0
FR270559593266;Agen;Yoan Cottin;0;0;0;0;0;0;37;3;0;0;0;0;0;0;0;0;0;0
FR270559593266;Agen;Timilai Rokoduru;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0
FR270559593266;Agen;Sam Vaka;0;0;0;0;0;0;3;7;2;0;0;1;0;0;0;0;0;0
FR270559593266;Agen;Alex Burin;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
FR270559593266;Bayonne;Gaetan Germain;0;0;2;4;0;16;4;4;73;0;0;0;2;0;0;0;0;0
FR270559593266;Bayonne;Joe Ravouvou;1;0;0;0;0;5;2;7;86;1;4;1;1;0;0;0;0;0
FR270559593266;Bayonne;Peyo Muscarditz;0;0;0;0;0;0;5;4;10;0;3;0;0;1;0;0;0;0
FR270559593266;Bayonne;Yan Lestrade;0;0;0;0;0;0;5;7;13;0;1;0;0;0;0;0;0;0
FR270559593266;Bayonne;Aymeric Luc;1;0;0;0;0;5;2;5;33;1;1;0;1;1;0;0;0;0
FR270559593266;Bayonne;Romain Barthelemy;0;0;0;0;0;0;10;5;10;0;0;0;0;2;0;1;0;0
FR270559593266;Bayonne;Guillaume Guy Rouet Piffard;0;1;0;0;0;0;30;2;3;0;0;1;0;3;0;0;0;0
FR270559593266;Bayonne;Ugo Boniface;0;0;0;0;0;0;3;3;2;0;0;0;2;1;0;2;0;0
FR270559593266;Bayonne;Maxime Delonca;0;0;0;0;0;0;0;3;26;0;0;0;1;0;5;0;0;0
FR270559593266;Bayonne;Samuel John Nixon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593266;Bayonne;Hugh Pyle;0;0;0;0;0;0;0;4;4;0;0;0;1;0;0;1;0;0
FR270559593266;Bayonne;Mariano Tomas Galarza;0;0;0;0;0;0;1;3;10;0;0;0;3;1;0;0;0;0
FR270559593266;Bayonne;Jean Monribot;0;1;0;0;0;0;2;4;17;0;2;1;0;0;0;0;0;0
FR270559593266;Bayonne;Andre Costinel Gorcioaia Gorin;0;0;0;0;0;0;0;3;1;0;0;0;1;1;0;2;0;0
FR270559593266;Bayonne;Mathew Henry Luamanu;0;0;0;0;0;0;4;6;10;0;1;0;1;0;0;1;0;0
FR270559593266;Bayonne;Torsten George van Jaarsveld;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
FR270559593266;Bayonne;Viliamu Afatia;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
FR270559593266;Bayonne;Konstantine Mikautadze;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0
FR270559593266;Bayonne;Baptiste Heguy;0;0;0;0;0;0;1;2;10;0;0;0;1;0;0;0;0;0
FR270559593266;Bayonne;Michael Ruru;0;0;0;0;0;0;6;1;18;1;1;0;1;0;0;0;0;0
FR270559593266;Bayonne;Manuel Ordas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593266;Bayonne;Saofai Alofa Alofa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593266;Bayonne;Luc Mousset;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
FR270559593267;Clermont Auvergne;Cheikh Tiberghien;1;1;0;0;0;5;4;7;30;0;1;0;1;1;0;1;0;0
FR270559593267;Clermont Auvergne;Kotaro Munyaradzi Matsushima;2;1;0;0;0;10;4;10;105;3;7;1;1;1;0;1;0;0
FR270559593267;Clermont Auvergne;Jean Pascal Barraque;0;0;0;0;0;0;13;5;23;0;1;2;0;2;0;1;0;0
FR270559593267;Clermont Auvergne;Apisai Naqalevu;1;0;0;0;0;5;7;8;76;2;6;1;0;2;0;1;0;0
FR270559593267;Clermont Auvergne;Bastien Pourailly;0;1;0;0;0;0;1;4;37;1;1;0;1;0;0;1;0;0
FR270559593267;Clermont Auvergne;Camille Lopez;1;2;5;1;0;18;32;7;12;2;0;0;1;2;0;0;0;0
FR270559593267;Clermont Auvergne;Sebastien Bezy;1;0;0;0;0;5;61;4;22;2;0;0;1;0;0;2;0;0
FR270559593267;Clermont Auvergne;Etienne Falgoux;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
FR270559593267;Clermont Auvergne;Yohan Beheregaray;0;0;0;0;0;0;1;2;3;0;0;0;0;1;4;0;0;0
FR270559593267;Clermont Auvergne;Sipili Falatea;0;0;0;0;0;0;0;2;6;0;1;0;0;1;0;2;0;0
FR270559593267;Clermont Auvergne;Sitaleki Timani;0;0;0;0;0;0;4;12;34;1;0;0;2;1;0;0;0;0
FR270559593267;Clermont Auvergne;Sebastien Vahaamahina;0;0;0;0;0;0;7;5;9;0;0;1;0;1;0;2;1;0
FR270559593267;Clermont Auvergne;Arthur Iturria;0;0;0;0;0;0;2;3;5;0;2;0;0;2;0;2;0;0
FR270559593267;Clermont Auvergne;Alexandre Fischer;0;0;0;0;0;0;2;6;20;1;2;0;0;2;0;1;0;0
FR270559593267;Clermont Auvergne;Fritz Lee;0;0;0;0;0;0;5;7;15;0;0;0;1;2;0;0;0;0
FR270559593267;Clermont Auvergne;Adrien Pelissie;0;0;0;0;0;0;1;13;36;0;2;0;1;1;12;0;0;0
FR270559593267;Clermont Auvergne;Peni Ravai Kovekalou;0;0;0;0;0;0;3;5;13;0;2;2;0;0;0;2;0;0
FR270559593267;Clermont Auvergne;Paul Jedrasiak;0;0;0;0;0;0;1;2;23;1;1;0;0;0;0;0;0;0
FR270559593267;Clermont Auvergne;Jacobus Van Tonder;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0
FR270559593267;Clermont Auvergne;Kevin Viallard;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
FR270559593267;Clermont Auvergne;Peter Junior Joshua Betham;0;0;0;0;0;0;2;5;8;0;0;1;0;2;0;1;0;0
FR270559593267;Clermont Auvergne;Tavaefaga Timothy Nanai-Williams;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
FR270559593267;Clermont Auvergne;Cristian Ojovan;0;0;0;0;0;0;1;1;4;0;0;0;0;1;0;0;0;0
FR270559593267;Pau;Charly Malie;0;0;0;0;0;0;8;9;35;1;2;0;0;0;0;1;0;0
FR270559593267;Pau;Vincent Pinto;0;0;0;0;0;0;1;4;4;0;0;0;0;2;0;0;0;0
FR270559593267;Pau;Julien Fumat;1;0;0;0;0;5;4;12;50;1;0;0;1;2;1;0;0;0
FR270559593267;Pau;Jale Kaikadavu Vatubua;0;1;0;0;0;0;4;13;36;3;3;3;1;3;0;0;0;0
FR270559593267;Pau;Atila Septar;0;0;0;0;0;0;0;3;17;0;0;0;0;1;0;0;0;0
FR270559593267;Pau;Thibault Debaes;0;0;0;0;0;0;17;9;30;2;0;2;1;2;0;0;0;0
FR270559593267;Pau;Samuel Marques;0;0;0;1;0;3;33;3;13;0;0;1;0;2;0;0;0;0
FR270559593267;Pau;Siegfried Fisi'ihoi;0;0;0;0;0;0;1;4;3;0;1;0;0;1;0;0;0;0
FR270559593267;Pau;Lucas Rey;0;0;0;0;0;0;1;5;1;0;0;0;1;0;7;1;0;0
FR270559593267;Pau;Mohamed Boughanmi;0;0;0;0;0;0;0;5;24;0;0;0;1;1;0;4;0;0
FR270559593267;Pau;Steven Cummins;0;0;0;0;0;0;4;7;15;0;0;1;0;1;0;1;0;0
FR270559593267;Pau;Fabrice Metz;0;0;0;0;0;0;0;3;2;0;0;0;0;1;0;1;0;0
FR270559593267;Pau;Luke Charles Whitelock;0;0;0;0;0;0;5;7;4;0;1;0;0;2;0;1;0;0
FR270559593267;Pau;Mathieu Ugena;0;0;0;0;0;0;1;6;10;0;1;0;0;2;0;1;0;0
FR270559593267;Pau;Giovanni Kueffner;0;0;0;0;0;0;1;9;34;0;3;0;1;3;0;0;0;0
FR270559593267;Pau;Quentin Lespiaucq;1;0;0;0;0;5;2;4;7;0;1;1;0;1;6;0;0;0
FR270559593267;Pau;Geoffrey Moise;0;0;0;0;0;0;1;1;15;1;0;0;0;1;0;0;0;0
FR270559593267;Pau;Julien Delannoy;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;2;1;0
FR270559593267;Pau;Antoine Erbani;0;0;0;0;0;0;1;4;7;0;0;0;0;0;0;0;0;0
FR270559593267;Pau;Clovis Lebail;1;1;3;0;0;11;41;4;37;2;4;1;1;0;0;0;0;0
FR270559593267;Pau;Antoine Hastoy;0;0;0;0;0;0;5;2;29;1;1;0;0;1;0;0;0;0
FR270559593267;Pau;Elliot Roudil;1;0;0;0;0;5;4;7;46;2;4;2;0;0;0;1;0;0
FR270559593267;Pau;Nicolas Corato;0;0;0;0;0;0;2;4;4;0;0;1;1;0;0;0;0;0
FR270559593269;Montpellier Herault;Julien Tisseron;1;0;0;0;0;5;3;7;50;0;1;0;2;0;0;1;0;0
FR270559593269;Montpellier Herault;Vincent Martin;0;0;0;0;0;0;5;8;62;1;6;0;1;2;0;0;0;0
FR270559593269;Montpellier Herault;Johannes Lodewikus Goosen;0;0;0;0;0;0;6;4;6;0;0;0;0;0;0;1;0;0
FR270559593269;Montpellier Herault;Jan Lodewyk Serfontein;1;1;0;0;0;5;6;6;49;2;2;1;0;3;0;0;0;0
FR270559593269;Montpellier Herault;Yvan Reilhac;0;0;0;0;0;0;3;6;48;1;1;1;0;1;0;0;0;0
FR270559593269;Montpellier Herault;Alexander Jozef P. Lozowski;1;0;2;2;0;15;17;7;33;1;1;0;4;0;0;0;0;0
FR270559593269;Montpellier Herault;Jacobus Meyer Reinach;0;2;0;0;0;0;49;8;64;3;4;1;2;0;0;1;0;0
FR270559593269;Montpellier Herault;Gregory Fichten;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0
FR270559593269;Montpellier Herault;Guilhem Guirado;0;0;0;0;0;0;4;1;0;1;0;1;0;2;5;0;0;0
FR270559593269;Montpellier Herault;Titi E. Lamositele;0;0;0;0;0;0;3;4;0;0;1;1;0;3;0;0;0;0
FR270559593269;Montpellier Herault;Nicolaas Janse van Rensburg;0;0;0;0;0;0;3;4;2;0;0;0;1;2;0;1;0;0
FR270559593269;Montpellier Herault;Mickael Capelli;0;0;0;0;0;0;1;11;9;0;0;1;0;1;0;0;0;0
FR270559593269;Montpellier Herault;Fulgence Ouedraogo;0;0;0;0;0;0;5;4;2;0;1;0;0;0;0;0;0;0
FR270559593269;Montpellier Herault;Martin Devergie;0;0;0;0;0;0;1;4;24;0;0;0;1;0;0;0;0;0
FR270559593269;Montpellier Herault;Caleb Kalisi Timu;0;0;0;0;0;0;4;11;70;2;5;1;1;1;0;1;0;0
FR270559593269;Montpellier Herault;Bismarck Wilhelm du Plessis;0;0;0;0;0;0;1;2;0;0;0;0;0;3;8;2;0;0
FR270559593269;Montpellier Herault;Enzo Forletta;1;0;0;0;0;5;0;2;3;0;0;0;1;0;0;0;0;0
FR270559593269;Montpellier Herault;Bastien Chalureau;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0;1;0;0
FR270559593269;Montpellier Herault;Alexandre Becognee;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0
FR270559593269;Montpellier Herault;Jules Danglot;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
FR270559593269;Montpellier Herault;Gabriel Ngandebe;0;0;0;0;0;0;1;1;8;0;0;0;1;0;0;0;0;0
FR270559593269;Montpellier Herault;Henry Immelman;0;0;0;0;0;0;1;2;22;1;0;0;1;1;0;0;0;0
FR270559593269;Montpellier Herault;Yannick Arroyo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
